/* DATA DESCRIPTION:
Citation:	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at station GRL_KAN_U on the Greenland ice sheet [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.970139, 
	In: Van Tiggelen, M et al. (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at 19 stations on the Greenland ice sheet (2003-2023) [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.970127
Abstract:	Daily averaged surface energy balance (SEB) components and meteorological quantities at 19 locations on the Greenland ice sheet. Three stations are located in the accumulation zone (S10, KAN_U and S21), while the other locations are in the ablation zone. Seven stations are part of the IMAU network , while the other stations are from the PROMICE network. The longest time series span between 2003 and 2023 (S5, S6 and S9, all located along the K-transect in West Greenland). The data contains modelled and measured turbulent heat fluxes, all four radiation components, daily melt energy, subsurface heat flux, air temperature, wind and humidity corrected at standard heights above the surface, height of the sensor, snow accumulation measured by a sonic height ranger, ice/snow ablation measured by a draw-wire, a pressure transducer depth assembly, or acoustic ranger mounted on a separate stake. Days with at least one missing sample are removed from the dataset.
Keyword(s):	automatic weather station; Greenland; surface energy balance
Related to:	Fausto, Robert S; van As, Dirk; Mankoff, Kenneth D; Vandecrux, Baptiste; Citterio, Michele; Ahlstrøm, Andreas P; Andersen, Signe B; Colgan, William; Karlsson, Nanna Bjørnholt; Kjeldsen, Kristian Kjellerup; Korsgaard, Niels J; Larsen, Signe H; Nielsen, Søren; Pedersen, Allan Ø; Shields, Christopher L; Solgaard, Anne M; Box, Jason E (2021): Programme for Monitoring of the Greenland Ice Sheet (PROMICE) automatic weather station data. Earth System Science Data, 13(8), 3819-3845, https://doi.org/10.5194/essd-13-3819-2021
	How, Penelope; Abermann, Jakob; Ahlstrøm, Andreas P; Andersen, Signe B; Box, Jason E; Citterio, Michele; Colgan, William; Fausto, Robert S; Karlsson, Nanna Bjørnholt; Jakobsen, Jette; Langley, Kirsty; Larsen, Signe H; Lund, Mads C; Mankoff, Kenneth D; Pedersen, Allan Ø; Rutishauser, Anja; Shield, C L; Solgaard, Anne M; van As, Dirk; Vandecrux, Baptiste; Wright, Patrick J (2022): PROMICE and GC-Net automated weather station data in Greenland [dataset]. GEUS Dataverse, https://doi.org/10.22008/FK2/IW73UU
	Smeets, Paul C J P; van den Broeke, Michiel R; Boot, Wim; Cover, Giorgio; Eijkelboom, Mark; Greuell, Wouter; Tijm-Reijmer, Carleen H; Snellen, Henk; van de Wal, Roderik S W (2022): Automatic weather station data collected from 2003 to 2021 at the Greenland ice sheet along the K-transect, West-Greenland [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.947483
	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Surface energy balance closure over melting snow and ice from in situ measurements on the Greenland ice sheet. Journal of Glaciology, 1-11, https://doi.org/10.1017/jog.2024.68
Coverage:	LATITUDE: 67.000300 * LONGITUDE: -47.025300
	DATE/TIME START: 2009-04-04T00:00:00 * DATE/TIME END: 2024-01-03T00:00:00
	MINIMUM HEIGHT above ground: 2 m * MAXIMUM HEIGHT above ground: 10 m
Event(s):	GRL_KAN_U (KAN_U) * LATITUDE: 67.000300 * LONGITUDE: -47.025300 * DATE/TIME START: 2009-04-04T00:00:00 * DATE/TIME END: 2024-01-03T00:00:00 * ELEVATION: 1840.0 m * LOCATION: West Greenland Ice Sheet * METHOD/DEVICE: Automatic weather station (AWS) * COMMENT: K-transect; PROMICE
Parameter(s):	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 1, see parameter comments
	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 2, see parameter comments
	DATE/TIME (Date/Time) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 10m height
	Pressure, atmospheric, daily mean [hPa] (PPPP day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Short-wave downward (GLOBAL) radiation, daily mean [W/m**2] (SWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Short-wave upward (REFLEX) radiation, daily mean [W/m**2] (SWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Long-wave downward radiation, daily mean [W/m**2] (LWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Long-wave upward radiation, daily mean [W/m**2] (LWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Heat, flux, sensible, modeled [W/m**2] (Qh mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (SHFdown)
	Heat, flux, latent, modeled [W/m**2] (Qe mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (LHFdown)
	Soil heat, flux, modeled [W/m**2] (Soil heat flux mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: subsurface, positive upwards (GHFup)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of sensor AWS boom above the surface (z_u)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: from LWU and emissitivty = 1 (Ts_obs)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled using SEB model (Ts_mod)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled daily melt energy using SEB model and Ts_mod (melt_mod)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of AWS boom above the surface measured by sonic Height ranger (z_boom)
	Height, stake [m] (H stake) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: above the surface measured by sonic Height ranger (z_stakes)
	Density, surface [mg/cm**3] (Surface den) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: estimated
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_boom)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_stakes)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to snow accumulation estimated from dz_boom (acc_day)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_SEB)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to melt estimated from sum of SEB when Tsmax > -2 C (melt_day)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to sublimation from LHFdown (subl_day)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: maximum daily, using LWu and emissivity ' 1 (Tsmax)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on AWS boom (dz_boom)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on separate stake (dz_stakes)
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from SEB model
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from AWS data
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	162125 data points
*/
Height [m] (height 1, see parameter comments)	Height [m] (height 2, see parameter comments)	Date/Time	TTT day m [°C] (Automatic weather station)	TTT day m [°C] (corrected at 2m height)	Humidity spec daily m [g/kg]	Humidity spec daily m [g/kg] (corrected at 2m height)	RH day m [%] (Automatic weather station)	RH day m [%] (corrected at 2m height)	ff day m [m/s] (Automatic weather station)	ff day m [m/s] (corrected at 10m height)	PPPP day m [hPa] (Automatic weather station)	SWD day m [W/m**2] (Pyranometer)	SWU day m [W/m**2] (Pyranometer)	LWD day m [W/m**2] (Pyrgeometer)	LWU day m [W/m**2] (Pyrgeometer)	Qh mod [W/m**2] (surface, positive downwards (...)	Qe mod [W/m**2] (surface, positive downwards (...)	Soil heat flux mod [W/m**2] (subsurface, positive upwards ...)	Height [m] (of sensor AWS boom above the ...)	Surf temp [°C] (from LWU and emissitivty = 1 ...)	Surf temp [°C] (modelled using SEB model (Ts_...)	Melt E [W/m**2] (modelled daily melt energy us...)	Height [m] (of AWS boom above the surface...)	H stake [m] (above the surface measured by...)	Surface den [mg/cm**3] (estimated)	Melt E [W/m**2] (daily, (melt_day_dz_boom))	Melt E [W/m**2] (daily, (melt_day_dz_stakes))	Height change [m] (daily, due to snow accumulati...)	Melt E [W/m**2] (daily, (melt_day_SEB))	Height change [m] (daily, due to melt estimated ...)	Height change [m] (daily, due to sublimation fro...)	Surf temp [°C] (maximum daily, using LWu and ...)	Height change [m] (daily, from sonic Height rang...)	Height change [m] (daily, from sonic Height rang...)	Samples [#] (valid hourly samples from SEB...)	Samples [#] (valid hourly samples from AWS...)
2	10	2009-04-04	-24.221	-24.850	0.488	0.475	91.613	74.278	2.683	4.162	799.239	24.814	22.149	155.268	207.517	16.106	-0.168	75.717	2.555	-27.859	-24.838	0.000	1.620	1.265	350.092			0.000	0.000	0.000	0.000	-27.859	0.000	0.000	1	2
2	10	2009-04-05	-25.286	-25.333	0.405	0.408	84.740	66.166	4.692	5.293	799.015	200.645	172.021	158.535	206.096	16.555	-2.222	23.649	2.521	-27.710	-26.378	0.000	2.541	1.829	350.053			0.000	0.000	0.000	0.000	-20.446			24	24
2	10	2009-04-06	-23.613	-23.667	0.479	0.483	77.003	61.770	5.406	6.096	798.285	185.186	154.190	169.843	211.955	22.589	-3.976	6.441	2.583	-26.078	-25.095	0.000	2.590	1.808	351.203			-0.003	0.000	0.000	0.000	-17.523	-0.003	-0.002	24	24
2	10	2009-04-07	-27.779	-27.799	0.355	0.358	93.522	71.807	1.840	2.063	797.018	206.390	177.898	165.913	200.992	3.543	-0.882	20.485	2.589	-29.202	-27.329	0.000	2.591	1.802	350.001			0.000	0.000	0.000	0.000	-24.364	0.007	-0.000	24	24
2	10	2009-04-08	-32.112	-32.162	0.222	0.224	92.044	67.564	3.251	3.654	799.963	223.339	186.355	141.177	184.025	10.265	-1.237	16.858	2.589	-34.579	-32.257	0.000	2.598	1.808	350.001			-0.012	0.000	0.000	0.000	-27.148	-0.012	-0.011	24	24
2	10	2009-04-09	-24.986	-25.049	0.516	0.518	86.060	67.567	8.328	9.411	792.568	226.534	183.957	146.930	206.806	35.854	-3.254	-4.531	2.590	-27.730	-27.111	0.000	2.590	1.803	350.003			0.000	0.000	0.000	0.000	-18.177	0.002	0.004	24	24
2	10	2009-04-10	-14.803	-14.820	1.264	1.269	94.737	82.140	4.816	5.442	794.214	191.167	161.887	229.372	249.306	6.213	-4.405	-12.354	2.590	-15.697	-15.712	0.000	2.595	1.800	350.001			-0.004	0.000	0.000	0.000	-11.093	-0.004	-0.019	24	24
2	10	2009-04-11	-19.381	-19.416	0.785	0.789	90.871	75.367	4.852	5.472	795.379	203.724	189.330	193.351	229.000	12.762	-2.971	6.455	2.589	-21.104	-21.422	0.000	2.587	1.781	350.001			-0.008	0.000	0.000	0.000	-16.307	-0.008	0.006	24	24
2	10	2009-04-12	-19.111	-19.134	0.817	0.821	92.837	77.246	3.410	3.841	798.964	176.957	182.249	194.329	231.759	6.741	-2.346	1.144	2.587	-20.349	-22.507	0.000	2.588	1.787	350.001			-0.003	0.000	0.000	0.000	-16.743	-0.003	-0.005	24	24
2	10	2009-04-13	-22.938	-22.969	0.516	0.521	85.783	68.582	5.274	5.955	808.918	201.551	197.492	175.959	217.438	13.605	-5.250	5.206	2.588	-24.408	-25.371	0.000	2.588	1.778	350.000			0.000	0.000	0.000	0.000	-17.563	0.011	-0.011	24	24
2	10	2009-04-14	-18.986	-19.044	0.754	0.758	81.796	68.382	7.075	7.991	806.953	214.408	190.691	163.280	227.664	30.296	-4.615	-2.389	2.590	-21.548	-22.632	0.000	2.594	1.808	350.000			-0.005	0.000	0.000	0.000	-15.142	-0.005	0.018	24	24
2	10	2009-04-15	-12.934	-12.960	1.576	1.580	91.837	81.326	7.057	7.983	798.887	167.066	145.232	241.696	255.819	14.610	-5.043	-13.294	2.590	-14.166	-14.071	0.000	2.593	1.790	350.001			0.000	0.000	0.000	0.000	-7.082	0.013	-0.095	24	24
2	10	2009-04-16	-5.250	-5.265	2.907	2.910	95.108	90.488	7.858	8.899	802.452	167.904	148.068	282.974	288.543	10.837	-3.632	-16.875	2.584	-6.070	-5.831	0.000	2.545	1.727	350.004			-0.127	0.000	0.000	0.000	-4.340	-0.127	-0.012	24	24
2	10	2009-04-17	-8.225	-8.242	2.096	2.104	88.000	81.572	6.971	7.889	803.747	211.912	182.553	258.020	275.566	10.480	-10.133	-3.178	2.590	-9.127	-8.785	0.000	2.560	1.715	350.001			0.000	0.000	0.000	0.001	-6.600	0.120	0.023	24	24
2	10	2009-04-18	-8.601	-8.636	1.984	1.990	86.255	79.566	12.083	13.680	798.221	226.715	191.080	229.185	270.786	31.684	-11.637	-4.169	2.590	-10.287	-9.986	0.000	2.608	1.692	350.001			-0.007	0.000	0.000	0.001	-7.069	-0.007	-0.051	24	24
2	10	2009-04-19	-9.484	-9.521	1.855	1.861	86.072	78.793	10.489	11.874	793.335	237.615	195.441	215.473	266.939	29.130	-8.895	-1.408	2.587	-11.233	-10.828	0.000	2.585	1.715	350.001			0.000	0.000	0.000	0.001	-8.455	0.006	-0.030	24	24
2	10	2009-04-20	-10.254	-10.304	1.735	1.740	84.182	76.556	8.462	9.567	784.804	244.303	198.695	215.399	262.017	27.536	-8.577	0.658	2.591	-12.494	-11.866	0.000	2.595	1.681	350.007			-0.001	0.000	0.000	0.001	-8.398	-0.001	0.007	24	24
2	10	2009-04-21	-15.163	-15.173	1.018	1.032	80.142	69.746	4.680	5.296	789.615	246.156	198.412	196.479	247.910	12.429	-5.797	7.001	2.591	-16.049	-15.244	0.000	2.590	1.685	350.001			-0.004	0.000	0.000	0.001	-10.522	-0.004	0.001	24	24
2	10	2009-04-22	-17.200	-17.205	0.922	0.931	87.883	74.711	1.860	2.100	799.125	259.002	216.793	200.314	241.438	0.558	-3.617	2.076	2.588	-17.754	-17.484	0.000	2.588	1.687	350.001			-0.002	0.000	0.000	0.000	-12.834	-0.002	-0.002	24	24
2	10	2009-04-23	-17.862	-17.908	0.877	0.881	87.968	73.962	4.311	4.848	799.817	266.490	233.266	179.339	232.936	12.619	-3.925	8.103	2.588	-20.080	-20.089	0.000	2.588	1.698	350.002			-0.001	0.000	0.000	0.000	-13.025	-0.001	0.008	24	24
2	10	2009-04-24	-14.175	-14.214	1.458	1.462	88.953	77.825	6.714	7.587	795.672	227.276	193.614	217.677	249.409	17.720	-5.758	-8.365	2.587	-15.951	-15.830	0.000	2.588	1.698	350.001			0.000	0.000	0.000	0.001	-5.862	0.004	-0.003	24	24
2	10	2009-04-25	-9.481	-9.506	1.981	1.985	91.286	83.516	9.664	10.943	790.799	261.015	211.960	236.107	269.017	19.227	-8.386	-3.724	2.587	-10.714	-10.020	0.000	2.597	1.695	350.003			0.000	0.000	0.000	0.001	-7.486	0.019	0.016	24	24
2	10	2009-04-26	-16.069	-16.102	1.028	1.033	86.719	74.454	5.057	5.708	795.247	288.149	235.981	184.851	241.726	12.524	-4.681	8.484	2.583	-17.667	-16.905	0.000	2.581	1.700	350.001			-0.123	0.000	0.000	0.000	-14.309	-0.123	-0.009	24	24
2	10	2009-04-27	-16.392	-16.424	1.032	1.037	87.666	74.996	11.960	13.544	786.482	252.471	212.865	203.611	240.866	26.417	-11.907	0.472	2.581	-17.933	-17.444	0.000	2.634	1.702	350.000			-0.057	0.000	0.000	0.001	-14.058	-0.057	0.009	24	24
2	10	2009-04-28	-13.947	-13.975	1.157	1.165	79.632	69.953	7.378	8.347	784.955	269.125	221.770	215.940	250.772	15.501	-12.406	-2.191	2.585	-15.299	-14.749	0.000	2.590	1.704	350.000			-0.001	0.000	0.000	0.001	-11.875	-0.001	0.001	24	24
2	10	2009-04-29	-20.015	-20.020	0.688	0.697	82.264	68.292	5.274	5.968	782.363	276.917	226.360	175.080	230.690	11.931	-5.681	9.358	2.587	-20.706	-19.902	0.000	2.587	1.705	350.000			0.000	0.000	0.000	0.000	-14.461	0.004	0.012	24	24
2	10	2009-04-30	-16.787	-16.838	0.929	0.934	82.070	69.855	7.487	8.457	784.259	305.205	248.903	175.578	236.475	26.343	-7.440	1.259	2.587	-19.130	-18.290	0.000	2.589	1.707	350.001			0.000	0.000	0.000	0.001	-12.543	0.000	-0.003	24	24
2	10	2009-05-01	-17.437	-17.485	0.858	0.864	81.033	68.670	6.079	6.868	789.581	293.471	242.553	170.798	234.764	23.389	-5.416	1.736	2.588	-19.616	-19.212	0.000	2.586	1.707	350.002			-0.045	0.000	0.000	0.000	-12.359	-0.045	0.001	24	24
2	10	2009-05-02	-18.111	-18.157	0.946	0.950	88.673	74.373	8.055	9.104	787.279	299.163	247.580	179.144	232.789	24.032	-7.643	-0.014	2.588	-20.244	-19.452	0.000	2.593	1.712	350.001			-0.047	0.000	0.000	0.001	-12.120	-0.047	0.002	24	24
2	10	2009-05-03	-13.228	-13.249	1.374	1.381	89.152	78.667	7.027	7.954	788.922	297.800	239.010	209.327	254.538	13.489	-7.183	-2.578	2.584	-14.319	-13.475	0.000	2.580	1.712	350.003			-0.095	0.000	0.000	0.001	-10.987	-0.095	-0.004	24	24
2	10	2009-05-04	-20.200	-20.226	0.693	0.698	86.494	71.308	3.633	4.098	793.664	344.451	273.593	170.546	227.101	6.792	-3.935	9.652	2.524	-21.637	-19.644	0.000	2.528	1.711	350.001			-0.029	0.000	0.000	0.000	-17.115	-0.029	-0.003	24	24
2	10	2009-05-05	-21.364	-21.401	0.670	0.673	87.349	71.010	6.495	7.359	790.099	334.136	265.869	155.629	221.705	20.454	-4.514	4.711	2.514	-23.283	-21.931	0.000	2.507	1.714	350.001			0.000	0.000	0.000	0.000	-14.802	0.039	0.006	24	24
2	10	2009-05-06	-18.828	-18.860	0.829	0.834	85.993	71.597	5.112	5.781	793.609	309.982	267.159	175.717	231.704	12.850	-5.233	1.241	2.528	-20.506	-20.800	0.000	2.538	1.715	350.001			0.000	0.000	0.000	0.000	-11.252	0.008	0.004	24	24
2	10	2009-05-07	-19.952	-19.968	0.714	0.720	88.027	72.635	3.752	4.242	800.453	290.303	260.840	174.175	229.513	6.004	-4.381	3.310	2.525	-21.024	-22.765	0.000	2.518	1.717	350.002			-0.028	0.000	0.000	0.000	-14.998	-0.028	-0.000	24	24
2	10	2009-05-08	-16.874	-16.913	1.185	1.188	88.045	75.219	10.701	12.143	794.167	281.807	237.135	196.669	238.584	30.928	-8.209	-5.934	2.517	-18.847	-18.500	0.000	2.535	1.717	350.001			-0.046	0.000	0.000	0.001	-8.010	-0.046	-0.000	24	24
2	10	2009-05-09	-16.152	-16.165	1.053	1.058	89.068	76.395	5.872	6.671	794.071	326.292	271.447	197.446	243.843	8.424	-6.243	4.943	2.477	-17.095	-16.237	0.000	2.484	1.712	350.002			0.000	0.000	0.000	0.001	-12.382	0.004	-0.006	24	24
2	10	2009-05-10	-23.878	-23.910	0.505	0.508	87.110	69.036	5.454	6.188	790.299	329.487	296.424	146.318	212.745	12.948	-5.049	12.326	2.466	-25.819	-26.841	0.000	2.453	1.720	350.001			0.000	0.000	0.000	0.000	-17.722	0.075	0.011	24	24
2	10	2009-05-11	-24.888	-24.894	0.440	0.446	85.344	66.967	3.293	3.733	788.766	318.281	295.856	156.672	214.132	2.780	-3.471	5.924	2.488	-25.444	-28.631	0.000	2.495	1.725	350.000			-0.008	0.000	0.000	0.000	-16.853	-0.008	0.003	24	24
2	10	2009-05-12	-21.447	-21.495	0.652	0.655	80.026	65.071	6.809	7.723	788.546	329.704	289.813	145.576	219.317	27.934	-5.741	-2.103	2.465	-24.094	-25.096	0.000	2.490	1.725	350.001			-0.113	0.000	0.000	0.001	-13.656	-0.113	-0.001	24	24
2	10	2009-05-13	-14.943	-14.931	1.171	1.182	84.892	73.762	1.728	1.969	788.883	289.870	250.630	255.805	253.636	-2.319	-5.791	-13.080	2.415	-14.692	-13.448	0.000	2.407	1.717	350.001			0.000	0.000	0.000	0.001	-7.119	0.025	-0.023	24	24
2	10	2009-05-14	-8.817	-8.845	1.868	1.874	82.546	75.906	5.518	6.277	795.947	325.983	276.437	221.886	269.228	17.588	-7.544	-5.772	2.397	-10.711	-10.390	0.000	2.389	1.680	350.006			0.000	0.000	0.000	0.001	-4.570	0.004	-0.001	24	24
2	10	2009-05-15	-13.362	-13.400	1.218	1.222	80.634	70.965	9.255	10.545	808.153	363.455	297.379	165.523	249.175	35.914	-9.350	-0.363	2.405	-15.756	-15.360	0.000	2.408	1.724	350.000			-0.009	0.000	0.000	0.001	-9.755	-0.009	0.034	24	24
2	10	2009-05-16	-9.652	-9.694	1.707	1.711	78.858	71.993	9.915	11.293	814.091	349.451	288.583	187.054	263.460	41.589	-11.949	-9.004	2.416	-12.211	-12.033	0.000	2.414	1.727	350.004			0.000	0.000	0.000	0.001	-5.030	0.015	0.001	24	24
2	10	2009-05-17	-5.627	-5.667	2.388	2.393	81.892	77.675	8.784	9.994	817.830	306.946	257.653	237.630	280.428	30.198	-10.687	-8.553	2.427	-8.035	-7.478	0.000	2.429	1.729	350.016			0.000	0.000	0.000	0.001	-3.322	0.003	0.004	24	24
2	10	2009-05-18	-7.015	-7.061	2.148	2.151	81.688	76.467	9.260	10.537	817.678	345.343	288.467	201.918	273.527	38.666	-9.098	-4.629	2.431	-9.695	-9.378	0.000	2.433	1.732	350.009			0.000	0.000	0.000	0.001	-4.153	0.008	-0.004	24	24
