/* DATA DESCRIPTION:
Citation:	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at station GRL_S21 on the Greenland ice sheet [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.970148, 
	In: Van Tiggelen, M et al. (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at 19 stations on the Greenland ice sheet (2003-2023) [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.970127
Abstract:	Daily averaged surface energy balance (SEB) components and meteorological quantities at 19 locations on the Greenland ice sheet. Three stations are located in the accumulation zone (S10, KAN_U and S21), while the other locations are in the ablation zone. Seven stations are part of the IMAU network , while the other stations are from the PROMICE network. The longest time series span between 2003 and 2023 (S5, S6 and S9, all located along the K-transect in West Greenland). The data contains modelled and measured turbulent heat fluxes, all four radiation components, daily melt energy, subsurface heat flux, air temperature, wind and humidity corrected at standard heights above the surface, height of the sensor, snow accumulation measured by a sonic height ranger, ice/snow ablation measured by a draw-wire, a pressure transducer depth assembly, or acoustic ranger mounted on a separate stake. Days with at least one missing sample are removed from the dataset.
Keyword(s):	automatic weather station; Greenland; surface energy balance
Related to:	Fausto, Robert S; van As, Dirk; Mankoff, Kenneth D; Vandecrux, Baptiste; Citterio, Michele; Ahlstrøm, Andreas P; Andersen, Signe B; Colgan, William; Karlsson, Nanna Bjørnholt; Kjeldsen, Kristian Kjellerup; Korsgaard, Niels J; Larsen, Signe H; Nielsen, Søren; Pedersen, Allan Ø; Shields, Christopher L; Solgaard, Anne M; Box, Jason E (2021): Programme for Monitoring of the Greenland Ice Sheet (PROMICE) automatic weather station data. Earth System Science Data, 13(8), 3819-3845, https://doi.org/10.5194/essd-13-3819-2021
	How, Penelope; Abermann, Jakob; Ahlstrøm, Andreas P; Andersen, Signe B; Box, Jason E; Citterio, Michele; Colgan, William; Fausto, Robert S; Karlsson, Nanna Bjørnholt; Jakobsen, Jette; Langley, Kirsty; Larsen, Signe H; Lund, Mads C; Mankoff, Kenneth D; Pedersen, Allan Ø; Rutishauser, Anja; Shield, C L; Solgaard, Anne M; van As, Dirk; Vandecrux, Baptiste; Wright, Patrick J (2022): PROMICE and GC-Net automated weather station data in Greenland [dataset]. GEUS Dataverse, https://doi.org/10.22008/FK2/IW73UU
	Smeets, Paul C J P; van den Broeke, Michiel R; Boot, Wim; Cover, Giorgio; Eijkelboom, Mark; Greuell, Wouter; Tijm-Reijmer, Carleen H; Snellen, Henk; van de Wal, Roderik S W (2022): Automatic weather station data collected from 2003 to 2021 at the Greenland ice sheet along the K-transect, West-Greenland [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.947483
	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Surface energy balance closure over melting snow and ice from in situ measurements on the Greenland ice sheet. Journal of Glaciology, 1-11, https://doi.org/10.1017/jog.2024.68
Coverage:	LATITUDE: 66.360000 * LONGITUDE: -39.310000
	DATE/TIME START: 2014-04-12T00:00:00 * DATE/TIME END: 2017-07-20T00:00:00
	MINIMUM HEIGHT above ground: 2 m * MAXIMUM HEIGHT above ground: 10 m
Event(s):	GRL_S21 (S21) * LATITUDE: 66.360000 * LONGITUDE: -39.310000 * DATE/TIME START: 2014-04-12T00:00:00 * DATE/TIME END: 2017-07-20T00:00:00 * ELEVATION: 1615.0 m * LOCATION: East Greenland Ice Sheet * METHOD/DEVICE: Automatic weather station (AWS) * COMMENT: IMAU
Parameter(s):	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 1, see parameter comments
	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 2, see parameter comments
	DATE/TIME (Date/Time) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 10m height
	Pressure, atmospheric, daily mean [hPa] (PPPP day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Short-wave downward (GLOBAL) radiation, daily mean [W/m**2] (SWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Short-wave upward (REFLEX) radiation, daily mean [W/m**2] (SWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Long-wave downward radiation, daily mean [W/m**2] (LWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Long-wave upward radiation, daily mean [W/m**2] (LWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Heat, flux, sensible, modeled [W/m**2] (Qh mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (SHFdown)
	Heat, flux, latent, modeled [W/m**2] (Qe mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (LHFdown)
	Soil heat, flux, modeled [W/m**2] (Soil heat flux mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: subsurface, positive upwards (GHFup)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of sensor AWS boom above the surface (z_u)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: from LWU and emissitivty = 1 (Ts_obs)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled using SEB model (Ts_mod)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled daily melt energy using SEB model and Ts_mod (melt_mod)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of AWS boom above the surface measured by sonic Height ranger (z_boom)
	Density, surface [mg/cm**3] (Surface den) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: estimated
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_boom)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to snow accumulation estimated from dz_boom (acc_day)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_SEB)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to melt estimated from sum of SEB when Tsmax > -2 C (melt_day)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to sublimation from LHFdown (subl_day)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: maximum daily, using LWu and emissivity ' 1 (Tsmax)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on AWS boom (dz_boom)
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from SEB model
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from AWS data
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	33852 data points
*/
Height [m] (height 1, see parameter comments)	Height [m] (height 2, see parameter comments)	Date/Time	TTT day m [°C] (Automatic weather station)	TTT day m [°C] (corrected at 2m height)	Humidity spec daily m [g/kg]	Humidity spec daily m [g/kg] (corrected at 2m height)	RH day m [%] (Automatic weather station)	RH day m [%] (corrected at 2m height)	ff day m [m/s] (Automatic weather station)	ff day m [m/s] (corrected at 10m height)	PPPP day m [hPa] (Automatic weather station)	SWD day m [W/m**2] (Pyranometer)	SWU day m [W/m**2] (Pyranometer)	LWD day m [W/m**2] (Pyrgeometer)	LWU day m [W/m**2] (Pyrgeometer)	Qh mod [W/m**2] (surface, positive downwards (...)	Qe mod [W/m**2] (surface, positive downwards (...)	Soil heat flux mod [W/m**2] (subsurface, positive upwards ...)	Height [m] (of sensor AWS boom above the ...)	Surf temp [°C] (from LWU and emissitivty = 1 ...)	Surf temp [°C] (modelled using SEB model (Ts_...)	Melt E [W/m**2] (modelled daily melt energy us...)	Height [m] (of AWS boom above the surface...)	Surface den [mg/cm**3] (estimated)	Melt E [W/m**2] (daily, (melt_day_dz_boom))	Height change [m] (daily, due to snow accumulati...)	Melt E [W/m**2] (daily, (melt_day_SEB))	Height change [m] (daily, due to melt estimated ...)	Height change [m] (daily, due to sublimation fro...)	Surf temp [°C] (maximum daily, using LWu and ...)	Height change [m] (daily, from sonic Height rang...)	Samples [#] (valid hourly samples from SEB...)	Samples [#] (valid hourly samples from AWS...)
2	10	2014-04-12	-20.023	-19.958	0.596	0.624	73.219	62.409	6.701	7.172	821.157	226.465	196.611	170.670	227.209	15.628	-7.080	32.226	3.481	-21.458	-20.508	0.000	3.281	350.004		-0.135	0.000	0.000	0.001	-16.370	-0.135	23	23
2	10	2014-04-13	-19.233	-19.548	0.635	0.630	75.099	63.128	8.542	9.400	825.152	222.702	193.054	167.139	227.940	28.416	-8.795	16.180	3.427	-21.686	-21.670	0.000	3.249	350.000		-0.075	0.000	0.000	0.001	-17.013	-0.075	24	24
2	10	2014-04-14	-19.093	-19.065	0.665	0.681	78.107	65.908	3.200	3.626	826.194	218.730	185.661	193.106	231.319	7.729	-3.595	9.630	3.419	-20.356	-19.630	0.000	3.206	350.000		0.000	0.000	0.000	0.000	-17.521	0.005	24	24
2	10	2014-04-15	-21.026	-21.126	0.529	0.542	72.909	61.018	10.362	11.862	816.871	242.337	203.752	158.230	222.392	30.413	-11.355	11.740	3.412	-22.884	-22.670	0.000	3.200	350.000		-0.095	0.000	0.000	0.001	-18.794	-0.095	24	24
2	10	2014-04-16	-21.694	-21.505	0.620	0.644	88.192	72.640	10.646	11.055	821.275	207.895	172.522	184.131	225.177	7.427	-8.475	2.727	3.300	-21.996	-21.824	0.000	3.146	350.000		-0.065	0.000	0.000	0.001	-16.987	-0.065	24	24
2	10	2014-04-17	-13.916	-13.986	1.268	1.276	90.383	79.530	4.970	6.295	817.998	182.073	163.189	241.606	255.246	3.186	-8.033	-3.239	3.046	-14.193	-14.425	0.000	2.882	350.002		0.000	0.000	0.000	0.001	-11.504		24	24
2	10	2014-04-18	-22.210	-22.440	0.562	0.556	86.650	70.505	21.458	23.758	806.475	214.074	188.477	201.781	221.749	29.103	-16.812	16.374	3.215	-23.274	-22.454	0.000	2.851	350.002		0.000	0.000	0.000	0.001	-20.292		24	24
2	10	2014-04-19	-22.000	-21.992	0.627	0.635	92.081	75.202	9.486	9.980	816.921	221.360	190.222	185.830	224.124	5.066	-7.127	8.912	3.265	-22.536	-22.690	0.000	3.070	350.000		0.000	0.000	0.000	0.001	-17.871	0.000	24	24
2	10	2014-04-20	-22.722	-22.860	0.577	0.577	91.082	73.816	6.111	6.716	823.863	252.439	213.362	152.737	218.104	13.156	-3.414	5.538	3.158	-24.296	-25.161	0.000	2.811	350.001		-0.110	0.000	0.000	0.000	-18.450	-0.110	24	24
2	10	2014-04-21	-20.798	-20.250	0.773	0.829	92.601	77.856	4.147	4.598	832.631	176.730	163.409	222.761	228.628	3.570	-3.409	-5.404	3.121	-20.665	-20.556	0.000	2.390	350.000		0.000	0.000	0.000	0.000	-11.099		24	24
2	10	2014-04-22	-7.589	-7.364	2.212	2.266	91.776	85.936	7.749	8.928	835.685	147.213	139.571	278.502	280.985	4.495	-12.101	-4.673	2.698	-7.608	-8.013	0.000	2.673	350.001		0.000	0.000	0.000	0.001	-5.627		24	24
2	10	2014-04-23	-4.494	-4.416	2.991	3.019	96.244	92.438	5.475	5.990	841.871	155.549	144.924	290.139	295.160	0.925	-6.300	-4.752	2.544	-4.514	-4.810	0.000	2.356	350.004		-0.145	0.000	0.000	0.001	-3.175	-0.145	24	24
2	10	2014-04-24	-3.123	-3.161	3.246	3.233	92.933	89.954	3.795	4.320	842.587	246.373	213.994	262.412	298.998	2.975	-4.493	-6.589	2.605	-3.655	-4.463	0.000	2.353	350.005		0.000	0.000	0.000	0.000	-2.193	0.070	24	24
2	10	2014-04-25	-5.161	-5.190	2.549	2.560	87.160	83.350	3.752	4.219	844.006	197.729	174.820	276.758	293.078	-0.957	-10.430	-2.457	2.639	-5.092	-5.641	0.000	2.414	350.006		0.000	0.000	0.000	0.001	-2.203	0.035	24	24
2	10	2014-04-26	-8.176	-8.486	1.899	1.851	81.184	75.157	5.854	6.804	849.010	261.903	220.574	222.762	276.523	8.903	-13.644	4.769	2.689	-9.312	-10.178	0.000	2.455	350.003		0.000	0.000	0.000	0.001	-5.192	0.050	24	24
2	10	2014-04-27	-10.821	-10.684	1.318	1.351	69.603	63.609	6.121	6.944	852.510	257.129	219.792	197.603	262.296	19.553	-14.187	0.963	2.718	-12.307	-13.514	0.000	2.493	350.003		0.000	0.000	0.000	0.001	-5.193	0.030	24	24
2	10	2014-04-28	-7.783	-7.824	1.549	1.584	66.012	62.573	6.630	7.188	847.533	227.907	198.695	228.620	275.845	16.790	-19.505	-3.679	2.730	-9.019	-10.160	0.000	2.520	350.002		0.000	0.000	0.000	0.002	-2.977	0.025	24	24
2	10	2014-04-29	-10.698	-10.839	1.590	1.587	88.176	80.106	5.440	6.237	845.271	215.597	191.718	257.289	268.449	2.479	-10.493	3.923	2.755	-10.993	-10.782	0.000	2.513	350.001		0.000	0.000	0.000	0.001	-9.079	0.020	24	24
2	10	2014-04-30	-11.122	-11.042	1.269	1.298	74.236	67.295	2.996	3.323	848.402	244.009	213.747	243.248	267.573	0.622	-9.608	-0.342	2.772	-11.048	-11.346	0.000	2.556	350.020		0.000	0.000	0.000	0.001	-7.119	0.020	24	24
2	10	2014-05-01	-10.420	-10.487	1.342	1.347	72.268	65.670	4.838	5.495	846.983	273.713	227.421	209.262	264.426	12.205	-10.842	2.778	2.776	-11.958	-12.392	0.000	2.565	350.002		0.000	0.000	0.000	0.001	-6.987	0.010	24	24
2	10	2014-05-02	-9.524	-9.351	1.382	1.441	67.098	62.506	3.977	4.294	846.562	209.526	188.003	241.839	270.554	9.249	-11.792	-4.380	2.792	-10.191	-11.048	0.000	2.573	350.002		0.000	0.000	0.000	0.001	-3.762	0.020	24	24
2	10	2014-05-03	-5.823	-5.827	1.910	1.941	69.814	66.675	3.338	3.876	844.023	243.358	209.346	255.437	284.914	6.240	-12.967	-4.278	2.799	-6.967	-7.602	0.000	2.589	350.000		0.000	0.000	0.000	0.001	-2.752	0.005	24	24
2	10	2014-05-04	-5.623	-5.637	2.202	2.261	76.778	74.570	2.961	3.218	833.621	216.212	190.763	278.852	290.499	2.583	-10.430	-4.119	2.802	-5.682	-5.465	2.953	2.598	350.000		0.000	0.000	0.000	0.001	-2.255	0.005	24	24
2	10	2014-05-05	-6.620	-6.746	2.215	2.221	84.587	79.969	1.810	2.031	827.613	229.210	204.926	277.446	286.338	0.179	-5.525	0.694	2.772	-6.729	-5.852	0.000	2.582	350.001		-0.020	0.000	0.000	0.000	-2.425	-0.020	24	24
2	10	2014-05-06	-10.535	-10.688	1.516	1.505	79.888	72.267	4.139	4.779	828.448	293.461	251.065	211.340	265.448	8.168	-7.803	7.533	2.779	-11.824	-12.197	0.000	2.560	350.001		0.000	0.000	0.000	0.001	-6.150	0.010	24	24
2	10	2014-05-07	-9.354	-8.971	1.870	1.970	81.101	76.194	6.111	6.813	830.731	217.125	198.758	251.744	271.674	8.465	-12.256	-7.004	2.736	-9.703	-10.226	0.000	2.569	350.000		-0.055	0.000	0.000	0.001	-3.489	-0.055	24	24
2	10	2014-05-08	-4.349	-4.539	2.859	2.812	89.833	85.845	2.996	3.472	837.198	235.279	209.649	282.498	294.108	3.980	-4.571	-0.654	2.680	-5.086	-4.581	0.000	2.482	350.001		-0.030	0.000	0.000	0.000	-2.921	-0.030	24	24
2	10	2014-05-09	-7.474	-7.654	1.996	1.981	82.100	76.408	4.272	4.834	838.321	308.778	244.101	228.264	279.685	6.578	-9.781	4.238	2.685	-8.389	-7.630	0.000	2.469	350.001		-0.005	0.000	0.000	0.001	-3.563	-0.005	24	24
2	10	2014-05-10	-12.360	-12.471	1.060	1.070	63.052	56.519	6.133	6.895	839.140	321.230	269.753	182.014	254.420	21.287	-13.579	8.670	2.704	-14.565	-14.809	0.000	2.484	350.003		0.000	0.000	0.000	0.001	-6.188	0.025	24	24
2	10	2014-05-11	-12.794	-13.065	1.013	1.020	64.717	58.544	5.358	5.912	837.529	320.344	267.810	181.010	252.642	17.937	-11.012	7.845	2.719	-15.101	-15.405	0.000	2.503	350.000		0.000	0.000	0.000	0.001	-7.734	0.025	24	24
2	10	2014-05-12	-14.452	-14.086	1.150	1.210	83.231	73.671	3.401	3.662	837.906	263.173	235.926	240.598	252.861	5.039	-6.436	-2.670	2.703	-14.485	-13.643	0.000	2.518	350.000		-0.005	0.000	0.000	0.001	-7.385	-0.005	24	24
2	10	2014-05-13	-9.913	-10.048	1.522	1.509	79.178	71.750	3.061	3.662	842.871	279.070	252.170	246.233	269.317	6.197	-8.579	0.870	2.694	-10.864	-10.766	0.000	2.462	350.011		-0.025	0.000	0.000	0.001	-7.500	-0.025	24	24
2	10	2014-05-14	-12.980	-13.096	1.032	1.037	68.395	61.043	7.776	8.796	838.929	340.775	285.257	175.223	251.154	28.062	-13.948	7.979	2.754	-15.293	-15.348	0.000	2.521	350.000		0.000	0.000	0.000	0.001	-10.832	0.065	24	24
2	10	2014-05-15	-10.930	-10.894	1.164	1.193	63.343	58.064	7.990	8.888	834.604	318.112	262.739	192.739	260.023	25.123	-20.730	-1.214	2.760	-12.859	-13.299	0.000	2.550	350.007		0.000	0.000	0.000	0.002	-7.474	0.000	24	24
2	10	2014-05-16	-9.566	-9.493	1.573	1.604	76.275	70.478	3.993	4.560	827.512	283.503	244.004	237.598	269.477	7.636	-9.310	-1.570	2.772	-10.522	-10.488	0.000	2.556	350.064		0.000	0.000	0.000	0.001	-7.670	0.010	24	24
2	10	2014-05-17	-11.234	-11.338	1.452	1.455	82.904	74.983	14.648	16.656	833.796	350.579	289.587	182.484	259.118	45.094	-13.675	4.791	2.917	-13.191	-12.785	0.000	2.630	350.021		0.000	0.000	0.000	0.001	-10.565	0.150	24	24
2	10	2014-05-18	-10.580	-10.424	1.300	1.342	70.190	64.030	11.087	12.123	843.446	299.221	255.098	209.568	263.341	26.604	-25.149	-2.377	2.871	-11.904	-12.192	0.000	2.696	350.000		-0.070	0.000	0.000	0.002	-6.358	-0.070	24	24
2	10	2014-05-19	-2.813	-2.802	2.343	2.377	64.697	62.689	5.162	5.808	846.450	343.061	280.900	228.685	291.887	21.848	-18.525	-8.249	2.869	-5.372	-5.938	6.484	2.653	350.001	11.347	0.000	-5.968	-0.004	0.002	-0.924	0.010	24	24
2	10	2014-05-20	-6.185	-6.298	1.613	1.637	59.229	57.160	9.722	10.892	848.831	311.741	256.920	205.796	278.485	35.408	-34.806	0.657	2.871	-8.448	-9.005	0.000	2.659	350.001		0.000	0.000	0.000	0.003	-5.470	0.005	24	24
2	10	2014-05-21	-4.764	-4.843	2.302	2.341	76.418	74.629	2.925	3.086	850.210	273.996	241.164	280.283	292.949	2.189	-10.782	-3.858	2.875	-5.094	-4.761	0.000	2.664	350.001		-0.005	0.000	0.000	0.001	-3.507	-0.005	24	24
2	10	2014-05-22	-7.465	-7.429	1.697	1.716	69.708	65.265	7.737	8.569	842.927	320.956	272.536	212.515	275.962	22.223	-21.654	2.331	2.880	-8.984	-9.638	0.000	2.667	350.000		0.000	0.000	0.000	0.002	-5.286	0.015	24	24
2	10	2014-05-23	-5.935	-6.016	2.389	2.414	86.618	82.922	5.556	6.536	834.715	211.851	200.190	280.991	286.648	6.362	-11.497	-0.004	2.735	-6.529	-6.617	0.000	2.593	350.002		-0.175	0.000	0.000	0.001	-5.789	-0.175	24	24
2	10	2014-05-24	-6.907	-7.128	1.937	1.906	75.353	70.706	5.400	5.850	834.996	343.779	292.464	233.280	277.627	13.650	-11.135	5.498	2.742	-8.956	-8.238	0.000	2.524	350.001		0.000	0.000	0.000	0.001	-6.711	0.030	24	24
2	10	2014-05-25	-9.991	-9.989	1.518	1.542	75.491	69.602	3.810	4.295	839.569	349.848	300.931	206.469	265.679	8.712	-7.520	2.986	2.756	-11.459	-11.888	0.000	2.539	350.001		0.000	0.000	0.000	0.001	-6.374	0.010	24	24
2	10	2014-05-26	-8.136	-8.165	1.778	1.778	78.023	71.916	3.744	4.448	845.365	348.548	291.161	219.929	275.121	9.545	-9.691	0.988	2.767	-9.341	-9.329	0.000	2.552	350.012		0.000	0.000	0.000	0.001	-4.268	0.005	24	24
