/* DATA DESCRIPTION:
Citation:	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at station GRL_QAS_A on the Greenland ice sheet [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.970142, 
	In: Van Tiggelen, M et al. (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at 19 stations on the Greenland ice sheet (2003-2023) [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.970127
Abstract:	Daily averaged surface energy balance (SEB) components and meteorological quantities at 19 locations on the Greenland ice sheet. Three stations are located in the accumulation zone (S10, KAN_U and S21), while the other locations are in the ablation zone. Seven stations are part of the IMAU network , while the other stations are from the PROMICE network. The longest time series span between 2003 and 2023 (S5, S6 and S9, all located along the K-transect in West Greenland). The data contains modelled and measured turbulent heat fluxes, all four radiation components, daily melt energy, subsurface heat flux, air temperature, wind and humidity corrected at standard heights above the surface, height of the sensor, snow accumulation measured by a sonic height ranger, ice/snow ablation measured by a draw-wire, a pressure transducer depth assembly, or acoustic ranger mounted on a separate stake. Days with at least one missing sample are removed from the dataset.
Keyword(s):	automatic weather station; Greenland; surface energy balance
Related to:	Fausto, Robert S; van As, Dirk; Mankoff, Kenneth D; Vandecrux, Baptiste; Citterio, Michele; Ahlstrøm, Andreas P; Andersen, Signe B; Colgan, William; Karlsson, Nanna Bjørnholt; Kjeldsen, Kristian Kjellerup; Korsgaard, Niels J; Larsen, Signe H; Nielsen, Søren; Pedersen, Allan Ø; Shields, Christopher L; Solgaard, Anne M; Box, Jason E (2021): Programme for Monitoring of the Greenland Ice Sheet (PROMICE) automatic weather station data. Earth System Science Data, 13(8), 3819-3845, https://doi.org/10.5194/essd-13-3819-2021
	How, Penelope; Abermann, Jakob; Ahlstrøm, Andreas P; Andersen, Signe B; Box, Jason E; Citterio, Michele; Colgan, William; Fausto, Robert S; Karlsson, Nanna Bjørnholt; Jakobsen, Jette; Langley, Kirsty; Larsen, Signe H; Lund, Mads C; Mankoff, Kenneth D; Pedersen, Allan Ø; Rutishauser, Anja; Shield, C L; Solgaard, Anne M; van As, Dirk; Vandecrux, Baptiste; Wright, Patrick J (2022): PROMICE and GC-Net automated weather station data in Greenland [dataset]. GEUS Dataverse, https://doi.org/10.22008/FK2/IW73UU
	Smeets, Paul C J P; van den Broeke, Michiel R; Boot, Wim; Cover, Giorgio; Eijkelboom, Mark; Greuell, Wouter; Tijm-Reijmer, Carleen H; Snellen, Henk; van de Wal, Roderik S W (2022): Automatic weather station data collected from 2003 to 2021 at the Greenland ice sheet along the K-transect, West-Greenland [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.947483
	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Surface energy balance closure over melting snow and ice from in situ measurements on the Greenland ice sheet. Journal of Glaciology, 1-11, https://doi.org/10.1017/jog.2024.68
Coverage:	LATITUDE: 61.243000 * LONGITUDE: -46.732800
	DATE/TIME START: 2013-08-16T00:00:00 * DATE/TIME END: 2015-01-25T00:00:00
	MINIMUM HEIGHT above ground: 2 m * MAXIMUM HEIGHT above ground: 10 m
Event(s):	GRL_QAS_A (QAS_A) * LATITUDE: 61.243000 * LONGITUDE: -46.732800 * DATE/TIME START: 2013-08-16T00:00:00 * DATE/TIME END: 2015-01-25T00:00:00 * ELEVATION: 1000.0 m * LOCATION: South Greenland Ice Sheet * METHOD/DEVICE: Automatic weather station (AWS) * COMMENT: Q-transect; PROMICE
Parameter(s):	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 1, see parameter comments
	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 2, see parameter comments
	DATE/TIME (Date/Time) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 10m height
	Pressure, atmospheric, daily mean [hPa] (PPPP day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Short-wave downward (GLOBAL) radiation, daily mean [W/m**2] (SWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Short-wave upward (REFLEX) radiation, daily mean [W/m**2] (SWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Long-wave downward radiation, daily mean [W/m**2] (LWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Long-wave upward radiation, daily mean [W/m**2] (LWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Heat, flux, sensible, modeled [W/m**2] (Qh mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (SHFdown)
	Heat, flux, latent, modeled [W/m**2] (Qe mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (LHFdown)
	Soil heat, flux, modeled [W/m**2] (Soil heat flux mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: subsurface, positive upwards (GHFup)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of sensor AWS boom above the surface (z_u)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: from LWU and emissitivty = 1 (Ts_obs)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled using SEB model (Ts_mod)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled daily melt energy using SEB model and Ts_mod (melt_mod)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of AWS boom above the surface measured by sonic Height ranger (z_boom)
	Height, stake [m] (H stake) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: above the surface measured by sonic Height ranger (z_stakes)
	Density, surface [mg/cm**3] (Surface den) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: estimated
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_boom)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_stakes)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to snow accumulation estimated from dz_boom (acc_day)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_SEB)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to melt estimated from sum of SEB when Tsmax > -2 C (melt_day)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to sublimation from LHFdown (subl_day)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: maximum daily, using LWu and emissivity ' 1 (Tsmax)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on AWS boom (dz_boom)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on separate stake (dz_stakes)
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from SEB model
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from AWS data
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	16276 data points
*/
Height [m] (height 1, see parameter comments)	Height [m] (height 2, see parameter comments)	Date/Time	TTT day m [°C] (Automatic weather station)	TTT day m [°C] (corrected at 2m height)	Humidity spec daily m [g/kg]	Humidity spec daily m [g/kg] (corrected at 2m height)	RH day m [%] (Automatic weather station)	RH day m [%] (corrected at 2m height)	ff day m [m/s] (Automatic weather station)	ff day m [m/s] (corrected at 10m height)	PPPP day m [hPa] (Automatic weather station)	SWD day m [W/m**2] (Pyranometer)	SWU day m [W/m**2] (Pyranometer)	LWD day m [W/m**2] (Pyrgeometer)	LWU day m [W/m**2] (Pyrgeometer)	Qh mod [W/m**2] (surface, positive downwards (...)	Qe mod [W/m**2] (surface, positive downwards (...)	Soil heat flux mod [W/m**2] (subsurface, positive upwards ...)	Height [m] (of sensor AWS boom above the ...)	Surf temp [°C] (from LWU and emissitivty = 1 ...)	Surf temp [°C] (modelled using SEB model (Ts_...)	Melt E [W/m**2] (modelled daily melt energy us...)	Height [m] (of AWS boom above the surface...)	H stake [m] (above the surface measured by...)	Surface den [mg/cm**3] (estimated)	Melt E [W/m**2] (daily, (melt_day_dz_boom))	Melt E [W/m**2] (daily, (melt_day_dz_stakes))	Height change [m] (daily, due to snow accumulati...)	Melt E [W/m**2] (daily, (melt_day_SEB))	Height change [m] (daily, due to melt estimated ...)	Height change [m] (daily, due to sublimation fro...)	Surf temp [°C] (maximum daily, using LWu and ...)	Height change [m] (daily, from sonic Height rang...)	Height change [m] (daily, from sonic Height rang...)	Samples [#] (valid hourly samples from SEB...)	Samples [#] (valid hourly samples from AWS...)
2	10	2013-08-16	2.449	2.226	3.725	3.750	72.820	72.938	3.540	4.035	886.183	298.905	123.051	254.987	315.124	13.936	-6.127	9.281	2.546	-0.274	-0.157	97.031	2.548	1.984	400.155			-0.006	132.805	0.086	0.000	0.464	-0.006	0.008	5	6
2	10	2013-08-17	1.844	1.790	3.794	3.800	77.493	76.640	5.340	6.030	886.851	286.288	122.690	244.281	312.132	22.914	-7.663	5.731	2.546	-0.763	-0.610	116.003	2.546	1.996	400.154	1.727	36.532	0.000	116.729	0.075	0.001	0.108	0.002	0.024	24	24
2	10	2013-08-18	-0.608	-0.646	2.688	2.708	65.533	65.298	7.848	8.902	883.811	228.243	103.867	249.618	303.976	25.603	-34.269	3.348	2.516	-2.569	-2.400	67.626	2.474	2.018	400.306			-0.071	64.699	0.042	0.003	-0.271	-0.071	0.009	24	24
2	10	2013-08-19	-1.758	-1.794	2.473	2.492	65.261	63.935	5.583	6.330	881.295	275.772	120.276	229.480	299.408	17.340	-23.193	-0.975	2.495	-3.631	-3.393	94.971	2.493	2.024	400.117	94.867	9.177	0.000	78.741	0.051	0.002	-0.151	0.063	0.008	24	24
2	10	2013-08-20	1.221	1.181	3.535	3.547	74.646	74.253	4.777	5.403	880.520	236.577	92.175	274.981	311.773	16.129	-12.247	-1.368	2.513	-0.843	-0.788	122.384	2.546	2.036	400.158			-0.001	110.124	0.071	0.001	0.106	-0.001	0.017	24	24
2	10	2013-08-21	-1.052	-1.080	3.134	3.145	78.876	77.902	4.946	5.598	885.983	287.974	121.296	226.228	304.346	11.705	-11.595	16.342	2.530	-2.497	-2.467	106.642	2.539	2.052	400.159	0.645	18.589	0.000	105.012	0.068	0.001	-0.247	0.001	0.013	24	24
2	10	2013-08-22	-0.295	-0.337	3.273	3.282	78.422	77.231	4.393	4.958	886.440	264.629	129.366	232.383	304.951	14.596	-6.551	9.183	2.536	-2.367	-2.380	86.150	2.544	2.065	400.177	5.880	25.991	0.000	79.924	0.052	0.000	0.269	0.004	0.017	24	24
2	10	2013-08-23	1.406	1.372	3.987	3.990	83.745	82.974	5.289	5.999	883.889	93.194	46.035	303.721	313.359	17.288	-5.201	1.278	2.464	-0.495	-0.549	52.013	2.381	2.082	400.259			-0.197	50.887	0.033	0.000	-0.080	-0.197	0.010	24	24
2	10	2013-08-24	0.363	0.336	3.617	3.624	82.610	81.942	4.616	5.229	888.409	260.317	127.769	262.948	310.308	13.922	-7.246	8.563	2.462	-1.170	-0.574	86.380	2.346	2.089	400.170		10.439	0.000	100.427	0.065	0.001	0.830		0.007	24	24
2	10	2013-08-25	-0.324	-0.362	3.225	3.234	77.076	76.097	4.573	5.171	889.667	210.050	104.271	257.397	305.768	14.652	-7.997	17.136	2.525	-2.186	-2.055	78.782	2.545	2.101	400.266	3.390	56.309	0.000	81.200	0.052	0.001	1.096	0.003	0.037	24	24
2	10	2013-08-26	-0.411	-0.438	3.600	3.603	87.316	86.935	3.784	4.274	893.669	153.714	82.387	266.203	307.364	10.972	-3.461	11.519	2.543	-1.818	-1.913	54.177	2.543	2.130	400.253	1.913	1.604	0.000	49.194	0.032	0.000	-0.309	0.002	0.001	24	24
2	10	2013-08-27	0.708	0.686	4.201	4.200	93.235	92.625	3.341	3.775	888.041	199.715	126.414	314.837	313.665	5.631	1.275	2.430	2.542	-0.429	-0.131	77.475	2.387	2.109	400.248	82.155		0.000	83.809	0.054	-0.000	0.442	0.053	-0.003	24	24
2	10	2013-08-28	-3.006	-3.034	2.703	2.712	79.441	77.653	6.207	7.030	889.504	258.137	170.267	227.735	295.529	18.032	-16.891	23.292	2.544	-4.488	-2.987	2.355	2.546	2.132	400.249			-0.002	44.509	0.029	0.001	-0.477	-0.002	0.003	24	24
2	10	2013-08-29	-3.370	-3.418	2.498	2.506	77.737	75.578	7.427	8.410	890.901	251.989	177.355	209.826	290.370	28.969	-13.583	12.176	2.544	-5.661	-4.942	7.166	2.540	2.133	400.280			-0.039	0.000	0.000	0.001	-2.129	-0.039	0.001	24	24
2	10	2013-08-30	-3.344	-3.360	2.817	2.825	84.269	82.122	5.451	6.186	891.031	120.775	95.502	288.263	296.652	10.286	-12.259	0.976	2.508	-4.235	-3.541	2.538	2.457	2.126	400.192			-0.196	15.886	0.010	0.001	-0.876	-0.196	-0.055	24	24
2	10	2013-08-31	0.135	0.111	3.808	3.811	87.870	86.996	2.378	2.680	880.131	210.896	167.292	283.111	310.159	6.988	-2.519	6.395	2.483	-1.206	-0.936	26.024	2.312	2.070	400.244	306.830	69.329	0.000	27.420	0.018	0.000	1.347	0.199	0.045	24	24
2	10	2013-09-01	-5.420	-5.460	2.150	2.159	76.787	73.160	7.636	8.665	883.543	222.480	169.738	217.127	282.791	27.331	-13.478	20.264	2.510	-7.484	-6.372	0.000	2.537	2.107	400.107			0.000	0.000	0.000	0.001	-2.510	0.022	0.003	24	24
2	10	2013-09-02	-3.249	-3.290	2.391	2.403	74.375	72.354	7.065	8.008	891.423	228.147	171.002	229.139	291.756	27.085	-13.027	6.346	2.517	-5.355	-4.769	7.788	2.475	2.109	400.202			-0.032	14.932	0.010	0.001	-0.466	-0.032	0.002	24	24
2	10	2013-09-03	-3.761	-3.818	1.846	1.863	59.401	57.480	11.714	13.304	892.334	244.679	181.506	208.946	285.867	59.841	-37.904	4.080	2.495	-6.758	-6.233	4.615	2.480	2.117	400.145			-0.085	12.269	0.008	0.003	-0.597	-0.085	0.009	24	24
2	10	2013-09-04	0.743	0.683	2.872	2.886	64.018	63.314	8.362	9.488	897.091	191.754	142.751	257.903	304.892	44.829	-24.409	0.657	2.476	-2.390	-2.489	26.141	2.463	2.121	400.163	57.454		0.000	23.092	0.015	0.002	0.799	0.039	-0.001	24	24
2	10	2013-09-05	2.221	2.180	4.693	4.684	93.386	91.495	6.327	7.186	892.887	89.867	64.453	323.164	315.687	24.381	13.354	1.569	2.441	0.009	-0.034	68.068	2.423	2.124	400.254			-0.162	72.193	0.047	-0.001	1.891	-0.162	0.039	24	24
2	10	2013-09-06	1.559	1.533	4.755	4.746	98.389	96.981	2.465	2.787	887.384	88.863	55.296	320.737	317.546	5.586	3.891	3.715	2.405	0.405	0.000	45.880	2.424	2.174	400.183	18.868	28.459	0.000	49.949	0.032	-0.000	2.887	0.012	0.018	24	24
2	10	2013-09-07	0.137	0.127	3.875	3.880	89.100	89.058	2.244	2.540	883.164	121.488	76.786	302.938	312.819	2.891	-1.761	3.257	2.419	-0.612	-0.214	35.489	2.375	2.180	400.299			0.000	39.208	0.025	0.000	-0.114		-0.000	24	24
2	10	2013-09-08	0.270	0.253	3.967	3.969	90.213	89.969	3.247	3.682	883.447	114.686	79.524	307.386	311.619	6.365	-1.605	3.237	2.410	-0.875	-0.500	35.409	2.385	2.177	400.271			0.000	38.926	0.025	0.000	-0.284		-0.006	24	24
2	10	2013-09-09	0.817	0.787	4.029	4.028	88.951	87.853	4.854	5.516	886.893	91.306	67.225	312.592	310.669	18.722	0.421	4.621	2.399	-1.090	-0.205	35.533	2.402	2.183	400.180	103.698	19.851	0.000	49.768	0.032	-0.000	0.169	0.067	0.013	24	24
2	10	2013-09-10	-0.324	-0.340	4.130	4.127	97.185	95.853	11.085	12.635	873.976	107.467	91.660	308.847	309.081	21.980	10.823	13.763	2.433	-1.437	-0.485	21.673	2.514	2.121	400.079			-0.023	62.139	0.040	-0.001	0.153	-0.023		24	24
2	10	2013-09-11	-3.211	-3.234	3.066	3.066	93.186	90.401	6.467	7.362	886.271	184.744	164.868	262.290	294.457	17.853	-0.261	13.893	2.418	-4.713	-3.789	0.000	2.416	1.910	400.286			0.000	0.000	0.000	0.000	-2.820	0.076	-0.009	24	24
2	10	2013-09-12	-5.362	-5.401	2.194	2.198	80.470	76.573	8.366	9.525	890.537	192.757	166.497	224.410	281.324	34.549	-7.867	16.707	2.421	-7.770	-7.204	0.000	2.417	1.985	400.169			-0.012	0.000	0.000	0.001	-4.831	-0.012	0.035	24	24
2	10	2013-09-13	-9.352	-9.396	1.399	1.406	71.619	65.755	6.914	7.858	889.514	207.840	171.946	194.364	263.964	33.105	-9.457	17.924	2.431	-12.000	-11.498	0.000	2.432	1.994	400.140			0.000	0.000	0.000	0.001	-5.823	0.023	0.002	24	24
2	10	2013-09-14	-9.646	-9.696	1.442	1.447	75.485	68.920	10.007	11.390	889.402	210.085	172.394	190.372	261.653	49.255	-12.782	13.246	2.432	-12.577	-12.039	0.000	2.427	1.981	400.136			-0.042	0.000	0.000	0.001	-8.125	-0.042	-0.021	24	24
2	10	2013-09-15	-4.334	-4.389	1.943	1.955	63.257	60.520	6.977	7.927	896.107	165.507	137.675	239.619	283.205	36.517	-20.494	-0.136	2.432	-7.433	-7.428	0.000	2.431	1.965	400.134	45.846		0.000	0.132	0.000	0.002	-1.287	0.031	-0.013	24	24
2	10	2013-09-16	0.817	0.794	4.198	4.196	91.911	91.117	4.848	5.516	884.681	105.359	92.198	313.735	312.377	12.728	1.884	-2.248	2.392	-0.709	-0.271	20.889	2.339	1.963	400.276			-0.175	26.882	0.017	-0.000	-0.188	-0.175	-0.059	24	24
2	10	2013-09-17	-1.622	-1.631	3.637	3.636	96.958	95.479	4.916	5.638	887.209	101.958	93.825	303.751	303.844	8.160	2.205	2.211	2.240	-2.588	-1.416	0.000	2.275	1.756	400.161			-0.050	20.616	0.013	-0.000	-1.955	-0.050	-0.198	24	24
2	10	2013-09-18	-1.643	-1.649	3.559	3.558	93.747	92.294	5.708	6.580	874.460	108.515	99.360	298.145	302.741	13.284	-0.199	1.452	2.142	-2.834	-1.951	0.000	2.116	1.604	400.274			-0.167	0.000	0.000	0.000	-2.464	-0.167	-0.122	24	24
2	10	2013-09-19	-2.492	-2.501	2.772	2.773	78.053	76.194	5.840	6.736	871.800	131.945	114.103	266.990	292.895	26.978	-7.577	6.871	2.085	-5.076	-4.130	0.000	2.077	1.556	400.250			0.000	0.000	0.000	0.001	-3.204	0.046	0.060	24	24
2	10	2013-09-20	-5.587	-5.605	1.968	1.969	72.534	68.482	6.101	7.017	882.393	174.655	147.108	222.070	275.531	35.829	-6.261	11.543	2.112	-9.180	-8.184	0.000	2.114	1.625	400.142			0.000	0.000	0.000	0.000	-3.737	0.030	0.058	24	24
2	10	2013-09-21	-7.512	-7.534	1.645	1.647	72.017	66.807	7.058	8.120	889.908	173.238	148.952	210.238	268.063	42.406	-8.246	10.404	2.140	-10.998	-10.413	0.000	2.141	1.633	400.127			0.000	0.000	0.000	0.001	-4.671	0.018	-0.001	24	24
2	10	2013-09-22	-4.461	-4.486	1.918	1.922	64.123	61.080	6.150	7.059	895.950	111.737	98.930	248.735	280.638	36.749	-12.978	-1.653	2.161	-8.030	-7.744	0.000	2.161	1.653	400.131			0.000	0.000	0.000	0.001	-2.296	0.021	0.017	24	24
2	10	2013-09-23	0.980	0.959	3.154	3.159	70.046	69.357	6.797	7.814	902.297	94.702	84.965	300.067	308.190	31.125	-20.166	-7.215	2.178	-1.635	-1.538	7.704	2.187	1.674	400.181	59.504	45.581	0.000	5.357	0.003	0.002	0.026	0.040	0.031	24	24
2	10	2013-09-24	1.009	1.001	4.184	4.183	92.658	91.868	3.584	4.112	905.383	106.613	89.269	312.682	313.506	7.585	2.126	-0.859	2.151	-0.463	-0.070	20.157	2.096	1.577	400.179			-0.106	25.372	0.016	-0.000	0.044	-0.106	-0.095	24	24
2	10	2013-09-25	-2.872	-2.883	2.559	2.562	76.218	73.780	5.518	6.355	901.590	156.036	123.403	236.751	293.300	21.727	-10.220	7.542	2.120	-5.022	-4.497	4.174	2.133	1.609	400.148		34.374	0.000	-4.868	-0.003	0.001	-0.342		0.023	24	24
2	10	2013-09-26	-3.429	-3.444	2.370	2.373	73.762	70.969	6.502	7.485	897.098	157.404	124.350	228.688	287.982	32.486	-10.620	5.175	2.127	-6.245	-6.060	0.000	2.131	1.623	400.203	5.865	7.876	0.000	0.801	0.001	0.001	-0.783	0.005	0.006	24	24
2	10	2013-09-27	-6.821	-6.835	1.867	1.869	76.251	71.329	6.855	7.898	894.914	154.634	124.427	220.206	275.594	29.964	-10.370	6.847	2.133	-9.189	-9.071	0.000	2.132	1.629	400.151			0.000	0.000	0.000	0.001	-2.832	0.005	0.004	24	24
2	10	2013-09-28	-5.776	-5.788	2.150	2.152	81.072	76.616	4.675	5.370	888.308	125.672	105.277	239.423	280.600	17.457	-5.229	5.200	2.137	-7.962	-8.150	0.000	2.137	1.633	400.114			0.000	0.000	0.000	0.000	-3.372	0.003	0.003	24	24
2	10	2013-09-29	-5.242	-5.257	2.114	2.116	74.123	70.612	5.273	6.062	889.923	84.611	74.086	257.881	281.926	24.710	-7.865	-2.758	2.138	-7.696	-7.525	0.000	2.134	1.635	400.203			-0.024	0.000	0.000	0.001	-2.839	-0.024	-0.002	24	24
