/* DATA DESCRIPTION:
Citation:	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at station GRL_TAS_A on the Greenland ice sheet [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.970152, 
	In: Van Tiggelen, M et al. (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at 19 stations on the Greenland ice sheet (2003-2023) [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.970127
Abstract:	Daily averaged surface energy balance (SEB) components and meteorological quantities at 19 locations on the Greenland ice sheet. Three stations are located in the accumulation zone (S10, KAN_U and S21), while the other locations are in the ablation zone. Seven stations are part of the IMAU network , while the other stations are from the PROMICE network. The longest time series span between 2003 and 2023 (S5, S6 and S9, all located along the K-transect in West Greenland). The data contains modelled and measured turbulent heat fluxes, all four radiation components, daily melt energy, subsurface heat flux, air temperature, wind and humidity corrected at standard heights above the surface, height of the sensor, snow accumulation measured by a sonic height ranger, ice/snow ablation measured by a draw-wire, a pressure transducer depth assembly, or acoustic ranger mounted on a separate stake. Days with at least one missing sample are removed from the dataset.
Keyword(s):	automatic weather station; Greenland; surface energy balance
Related to:	Fausto, Robert S; van As, Dirk; Mankoff, Kenneth D; Vandecrux, Baptiste; Citterio, Michele; Ahlstrøm, Andreas P; Andersen, Signe B; Colgan, William; Karlsson, Nanna Bjørnholt; Kjeldsen, Kristian Kjellerup; Korsgaard, Niels J; Larsen, Signe H; Nielsen, Søren; Pedersen, Allan Ø; Shields, Christopher L; Solgaard, Anne M; Box, Jason E (2021): Programme for Monitoring of the Greenland Ice Sheet (PROMICE) automatic weather station data. Earth System Science Data, 13(8), 3819-3845, https://doi.org/10.5194/essd-13-3819-2021
	How, Penelope; Abermann, Jakob; Ahlstrøm, Andreas P; Andersen, Signe B; Box, Jason E; Citterio, Michele; Colgan, William; Fausto, Robert S; Karlsson, Nanna Bjørnholt; Jakobsen, Jette; Langley, Kirsty; Larsen, Signe H; Lund, Mads C; Mankoff, Kenneth D; Pedersen, Allan Ø; Rutishauser, Anja; Shield, C L; Solgaard, Anne M; van As, Dirk; Vandecrux, Baptiste; Wright, Patrick J (2022): PROMICE and GC-Net automated weather station data in Greenland [dataset]. GEUS Dataverse, https://doi.org/10.22008/FK2/IW73UU
	Smeets, Paul C J P; van den Broeke, Michiel R; Boot, Wim; Cover, Giorgio; Eijkelboom, Mark; Greuell, Wouter; Tijm-Reijmer, Carleen H; Snellen, Henk; van de Wal, Roderik S W (2022): Automatic weather station data collected from 2003 to 2021 at the Greenland ice sheet along the K-transect, West-Greenland [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.947483
	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Surface energy balance closure over melting snow and ice from in situ measurements on the Greenland ice sheet. Journal of Glaciology, 1-11, https://doi.org/10.1017/jog.2024.68
Coverage:	LATITUDE: 65.779000 * LONGITUDE: -38.899500
	DATE/TIME START: 2013-08-28T00:00:00 * DATE/TIME END: 2023-10-09T00:00:00
	MINIMUM HEIGHT above ground: 2 m * MAXIMUM HEIGHT above ground: 10 m
Event(s):	GRL_TAS_A (TAS_A) * LATITUDE: 65.779000 * LONGITUDE: -38.899500 * DATE/TIME START: 2013-08-28T00:00:00 * DATE/TIME END: 2023-10-09T00:00:00 * ELEVATION: 890.0 m * LOCATION: East Greenland Ice Sheet * METHOD/DEVICE: Automatic weather station (AWS) * COMMENT: PROMICE
Parameter(s):	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 1, see parameter comments
	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 2, see parameter comments
	DATE/TIME (Date/Time) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 10m height
	Pressure, atmospheric, daily mean [hPa] (PPPP day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Short-wave downward (GLOBAL) radiation, daily mean [W/m**2] (SWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Short-wave upward (REFLEX) radiation, daily mean [W/m**2] (SWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Long-wave downward radiation, daily mean [W/m**2] (LWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Long-wave upward radiation, daily mean [W/m**2] (LWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Heat, flux, sensible, modeled [W/m**2] (Qh mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (SHFdown)
	Heat, flux, latent, modeled [W/m**2] (Qe mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (LHFdown)
	Soil heat, flux, modeled [W/m**2] (Soil heat flux mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: subsurface, positive upwards (GHFup)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of sensor AWS boom above the surface (z_u)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: from LWU and emissitivty = 1 (Ts_obs)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled using SEB model (Ts_mod)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled daily melt energy using SEB model and Ts_mod (melt_mod)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of AWS boom above the surface measured by sonic Height ranger (z_boom)
	Height, stake [m] (H stake) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: above the surface measured by sonic Height ranger (z_stakes)
	Sensor depth [m] (Sensor depth) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of pressure transducer assembly (z_pt_cor)
	Density, surface [mg/cm**3] (Surface den) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: estimated
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_boom)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_stakes)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_pt_cor)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to snow accumulation estimated from dz_boom (acc_day)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_SEB)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to melt estimated from sum of SEB when Tsmax > -2 C (melt_day)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to sublimation from LHFdown (subl_day)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: maximum daily, using LWu and emissivity ' 1 (Tsmax)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on AWS boom (dz_boom)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on separate stake (dz_stakes)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from pressure transducer assembly (dz_pt_cor)
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from SEB model
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from AWS data
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	95297 data points
*/
Height [m] (height 1, see parameter comments)	Height [m] (height 2, see parameter comments)	Date/Time	TTT day m [°C] (Automatic weather station)	TTT day m [°C] (corrected at 2m height)	Humidity spec daily m [g/kg]	Humidity spec daily m [g/kg] (corrected at 2m height)	RH day m [%] (Automatic weather station)	RH day m [%] (corrected at 2m height)	ff day m [m/s] (Automatic weather station)	ff day m [m/s] (corrected at 10m height)	PPPP day m [hPa] (Automatic weather station)	SWD day m [W/m**2] (Pyranometer)	SWU day m [W/m**2] (Pyranometer)	LWD day m [W/m**2] (Pyrgeometer)	LWU day m [W/m**2] (Pyrgeometer)	Qh mod [W/m**2] (surface, positive downwards (...)	Qe mod [W/m**2] (surface, positive downwards (...)	Soil heat flux mod [W/m**2] (subsurface, positive upwards ...)	Height [m] (of sensor AWS boom above the ...)	Surf temp [°C] (from LWU and emissitivty = 1 ...)	Surf temp [°C] (modelled using SEB model (Ts_...)	Melt E [W/m**2] (modelled daily melt energy us...)	Height [m] (of AWS boom above the surface...)	H stake [m] (above the surface measured by...)	Sensor depth [m] (of pressure transducer assemb...)	Surface den [mg/cm**3] (estimated)	Melt E [W/m**2] (daily, (melt_day_dz_boom))	Melt E [W/m**2] (daily, (melt_day_dz_stakes))	Melt E [W/m**2] (daily, (melt_day_dz_pt_cor))	Height change [m] (daily, due to snow accumulati...)	Melt E [W/m**2] (daily, (melt_day_SEB))	Height change [m] (daily, due to melt estimated ...)	Height change [m] (daily, due to sublimation fro...)	Surf temp [°C] (maximum daily, using LWu and ...)	Height change [m] (daily, from sonic Height rang...)	Height change [m] (daily, from sonic Height rang...)	Height change [m] (daily, from pressure transduc...)	Samples [#] (valid hourly samples from SEB...)	Samples [#] (valid hourly samples from AWS...)
2	10	2013-08-28	-2.929	-3.441	3.224	3.116	95.209	92.905	6.203	9.754	885.943	59.575	39.409	300.835	304.974	-7.058	-22.483	-0.609	2.603	-3.015	-3.976	0.000	2.337	0.364	15.486	916.000	526.379	65.692	37.471	0.000	-14.125	-0.004	0.001	-1.374	0.149	0.019	-0.011	3	4
2	10	2013-08-29	-4.624	-4.657	2.087	2.101	71.615	68.924	10.667	13.522	885.046	232.687	154.811	214.084	287.434	50.566	-52.067	9.120	2.585	-6.336	-6.130	0.000	2.590	0.395	15.474	400.160				0.000	0.000	0.000	0.004	-3.606	0.003	0.011	-0.033	24	24
2	10	2013-08-30	-4.027	-4.065	2.218	2.228	71.534	69.347	15.740	19.884	891.516	181.402	119.871	209.110	288.500	92.271	-64.233	0.164	2.623	-6.091	-6.048	0.000	2.626	0.400	15.484	400.204				0.000	0.000	0.000	0.005	-3.230	0.005	0.007	0.007	24	24
2	10	2013-08-31	-1.675	-1.721	2.193	2.222	59.137	58.580	7.648	9.634	890.035	127.744	85.302	262.752	299.097	43.621	-63.452	-14.900	2.624	-3.696	-4.164	0.053	2.558	0.406	15.472	400.225				-0.003	-28.633	-0.019	0.005	-0.056	-0.003	0.003	-0.007	24	24
2	10	2013-09-01	0.452	0.436	3.787	3.796	85.558	85.298	7.756	9.795	888.719	113.634	82.802	308.998	313.801	21.691	-25.014	-15.432	2.623	-0.399	-0.626	24.877	2.623	0.402	15.469	400.227				-0.000	7.274	0.005	0.002	0.144	-0.000	-0.018	-0.004	24	24
2	10	2013-09-02	-1.144	-1.177	2.779	2.797	71.608	71.238	7.042	8.883	891.356	186.814	132.514	262.234	303.211	35.782	-46.338	2.535	2.622	-2.736	-2.648	0.000	2.588	0.397	15.463	400.227		12.796		0.000	5.302	0.003	0.004	-0.771	0.000	0.012	-0.001	24	24
2	10	2013-09-03	-5.631	-5.650	2.236	2.243	83.797	79.610	17.327	21.892	893.027	208.784	141.794	222.713	285.318	58.236	-43.577	17.640	2.625	-6.821	-6.514	0.000	2.627	0.401	15.447	400.177				0.000	0.000	0.000	0.003	-4.494	0.006	0.000	-0.034	24	24
2	10	2013-09-04	-2.700	-2.735	2.566	2.577	77.834	75.553	17.495	22.101	901.647	208.532	137.877	230.362	295.260	72.486	-52.154	-6.454	2.626	-4.539	-4.307	0.000	2.624	0.404	15.429	400.172	34.540	-0.267		0.000	19.634	0.013	0.004	-1.441	0.026	0.004	-0.007	24	24
2	10	2013-09-05	-0.381	-0.446	2.650	2.673	65.124	64.625	2.840	3.524	908.717	117.851	74.377	275.158	303.704	24.354	-18.714	-0.262	2.624	-2.670	-2.999	24.897	2.623	0.406	15.426	400.213		0.580		0.000	20.305	0.013	0.001	0.761	0.001	0.002	-0.018	24	24
2	10	2013-09-06	0.672	0.633	3.510	3.525	78.988	78.953	1.425	1.742	900.839	80.199	47.732	297.902	313.194	6.502	-4.828	-16.968	2.622	-0.540	-1.381	11.691	2.615	0.408	15.408	916.000				-0.003	1.882	0.001	0.000	1.141	-0.003	0.000	-0.009	24	24
2	10	2013-09-07	2.100	2.044	4.437	4.432	89.651	88.206	2.016	2.482	892.779	79.005	41.245	321.491	317.948	16.211	1.528	-15.382	2.622	0.498	-0.084	46.212	2.622	0.415	15.396	916.000	11.511	89.060	67.018	0.000	43.660	0.012	-0.000	0.852	0.003	0.025	-0.019	24	24
2	10	2013-09-08	1.002	0.954	3.805	3.810	82.354	81.833	3.866	4.854	890.158	149.476	71.227	253.009	311.784	26.002	-9.420	-3.826	2.622	-0.844	-1.251	42.495	2.608	0.430	15.380	916.000				-0.167	32.229	0.009	0.000	0.701	-0.167	-0.001	-0.014	24	24
2	10	2013-09-09	-0.395	-0.402	3.715	3.723	91.112	90.811	1.891	2.376	903.222	121.480	63.394	285.257	312.532	3.269	-5.512	-6.994	2.621	-0.681	-1.356	32.187	2.600	0.433	15.367	916.000				-0.002	21.574	0.006	0.000	1.028	-0.002	0.001	-0.008	24	24
2	10	2013-09-10	-0.587	-0.587	3.850	3.854	95.030	94.526	8.979	11.352	894.808	86.803	60.683	307.643	311.531	12.676	-11.755	-6.956	2.621	-0.893	-0.861	6.178	2.617	0.418	15.356	400.138				-0.017	16.198	0.010	0.001	-0.379	-0.017	-0.053	-0.015	24	24
2	10	2013-09-11	-2.702	-2.740	2.653	2.664	77.359	75.866	6.202	7.817	889.250	173.560	134.340	255.768	295.732	33.149	-24.282	17.796	2.618	-4.425	-3.719	0.000	2.560	0.394	15.358	400.189				-0.016	0.000	0.000	0.002	-2.293	-0.016	-0.002	0.018	24	24
2	10	2013-09-12	-5.015	-5.028	2.494	2.499	88.332	84.329	20.660	26.112	885.429	133.001	95.840	230.733	289.030	53.184	-41.619	14.343	2.619	-5.950	-5.912	0.000	2.614	0.408	15.363	400.148				0.000	0.000	0.000	0.003	-4.513	0.012	0.006	0.001	24	24
2	10	2013-09-13	-8.090	-8.101	1.859	1.865	86.177	79.868	21.118	26.654	887.025	177.151	119.813	207.970	276.255	49.360	-52.164	23.603	2.622	-8.953	-8.847	0.000	2.624	0.421	15.363	400.257				-0.005	0.000	0.000	0.004	-7.448	-0.005	0.011	0.016	24	24
2	10	2013-09-14	-9.086	-9.102	1.635	1.643	82.644	75.884	17.339	21.877	887.055	178.612	119.221	201.214	271.497	43.898	-47.341	18.636	2.624	-10.111	-9.905	0.000	2.623	0.426	15.355	400.245				0.000	0.000	0.000	0.004	-7.379	0.001	0.014	0.002	24	24
2	10	2013-09-15	-7.021	-7.047	1.864	1.872	80.475	75.366	18.210	22.973	898.782	175.373	116.124	216.182	278.469	56.999	-48.624	6.620	2.624	-8.431	-8.196	0.000	2.624	0.438	15.358	400.244				-0.002	0.000	0.000	0.004	-6.246	-0.002	0.002	-0.032	24	24
2	10	2013-09-16	-3.481	-3.534	1.973	1.995	62.280	61.063	4.527	5.680	904.813	96.372	64.866	264.537	290.341	35.736	-35.749	-10.829	2.623	-5.674	-5.835	0.000	2.441	0.440	15.342	400.267				0.000	0.000	0.000	0.003	-3.102	0.001	0.003	-0.001	24	24
2	10	2013-09-17	-2.447	-2.500	2.708	2.720	78.672	76.915	2.053	2.548	903.609	122.497	87.424	276.201	296.412	9.001	-8.267	-4.820	2.622	-4.272	-3.732	8.382	2.439	0.440	15.342	400.280		2.275		0.000	10.778	0.007	0.001	-1.897		0.002	0.006	24	24
2	10	2013-09-18	-4.343	-4.401	2.333	2.340	79.030	76.112	4.929	6.158	897.619	119.276	84.459	238.173	285.734	39.159	-15.756	3.768	2.617	-6.751	-6.242	0.000	1.854	0.440	15.339	400.256				-0.003	0.000	0.000	0.001	-2.955	-0.003	-0.002	-0.015	24	24
2	10	2013-09-19	-1.209	-1.242	2.913	2.928	75.441	74.677	6.664	8.340	892.545	83.020	56.028	290.024	303.145	32.360	-34.676	-9.689	2.584	-2.754	-2.714	1.540	2.070	0.442	15.337	400.268	1.484	0.247		0.000	1.865	0.001	0.003	-0.768	0.004	0.003	-0.005	24	24
2	10	2013-09-20	-0.245	-0.290	3.102	3.117	74.618	74.238	2.773	3.412	893.321	101.879	65.872	282.732	306.046	16.292	-15.728	-4.670	2.548	-2.109	-2.168	14.715	1.905	0.444	15.337	400.271				-0.168	8.585	0.006	0.001	0.078	-0.168	0.001	-0.002	24	24
2	10	2013-09-21	-1.746	-1.802	2.360	2.377	64.598	63.960	5.845	7.244	899.148	145.215	92.553	238.203	295.806	43.821	-35.145	2.747	2.513	-4.409	-4.061	4.887	2.269	0.447	15.341	400.286				0.000	0.000	0.000	0.003	-2.015		0.003	0.014	24	24
2	10	2013-09-22	-2.756	-2.819	2.254	2.267	66.536	65.383	3.805	4.669	910.724	109.434	69.492	240.673	290.512	38.152	-18.571	-0.014	2.477	-5.653	-5.200	8.290	2.044	0.448	15.343	400.278				0.000	9.669	0.006	0.001	-0.807		-0.000	0.005	24	24
2	10	2013-09-23	-2.789	-2.840	2.378	2.387	72.811	71.050	3.425	4.177	921.545	117.374	78.811	241.820	292.017	26.559	-10.887	-0.410	2.441	-5.288	-5.044	0.355	2.038	0.448	15.349	400.296				0.000	0.000	0.000	0.001	-2.016		0.001	0.005	24	24
2	10	2013-09-24	-1.440	-1.517	3.026	3.028	81.512	79.924	2.100	2.601	919.972	92.089	69.573	281.303	297.966	17.205	-3.747	-0.661	2.503	-3.942	-3.186	12.144	2.166	0.396	15.345	400.178	209.020			0.000	18.649	0.012	0.000	-0.572	0.135	-0.088	-0.006	24	24
2	10	2013-09-25	-3.720	-3.757	2.325	2.334	76.155	73.823	13.788	17.313	909.498	120.335	84.433	234.317	290.563	60.502	-49.550	2.269	2.586	-5.604	-5.577	0.000	2.556	0.406	15.347	400.242				0.000	0.000	0.000	0.004	-3.530		0.080	-0.013	24	24
2	10	2013-09-26	-4.927	-4.997	1.697	1.713	61.516	59.389	4.914	6.143	909.450	122.294	79.955	218.720	281.117	40.811	-27.776	18.551	2.609	-7.807	-7.337	0.000	2.325	0.447	15.338	400.125				0.000	0.000	0.000	0.002	-5.058		0.007	-0.007	24	24
2	10	2013-09-27	-10.841	-10.855	1.371	1.378	82.216	74.295	15.908	20.034	902.139	133.674	88.431	190.626	264.513	42.515	-43.727	34.987	2.618	-11.811	-11.702	0.000	2.627	0.450	15.345	400.090				0.000	0.000	0.000	0.003	-9.716	0.000	-0.001	0.004	24	24
2	10	2013-09-28	-10.920	-10.943	1.194	1.205	72.472	65.610	12.724	16.008	897.086	110.751	73.424	201.989	262.995	43.988	-48.240	21.365	2.626	-12.188	-12.188	0.000	2.626	0.451	15.343	400.090				-0.001	0.000	0.000	0.004	-10.323	-0.001	0.001	-0.003	24	24
2	10	2013-09-29	-11.093	-11.138	1.154	1.163	70.001	63.363	10.591	13.314	898.627	126.746	83.919	186.822	258.969	60.770	-35.531	20.962	2.626	-13.207	-12.971	0.000	2.583	0.450	15.340	400.090				-0.167	0.000	0.000	0.003	-10.091	-0.167	-0.004	-0.000	24	24
2	10	2013-09-30	-6.879	-6.978	1.363	1.380	57.521	54.755	2.152	2.624	903.085	81.267	54.523	231.135	269.884	25.531	-9.625	-1.161	2.626	-10.531	-10.210	0.000	2.018	0.451	15.338	400.090				0.000	0.000	0.000	0.001	-6.827		0.002	0.009	24	24
2	10	2013-10-01	-4.367	-4.432	2.314	2.322	78.732	75.851	3.673	4.533	896.759	111.792	77.569	274.844	285.002	30.532	-8.514	-5.557	2.603	-6.906	-5.051	0.270	2.443	0.445	15.335	400.277				0.000	0.000	0.000	0.001	-3.408		0.001	-0.001	24	24
2	10	2013-10-02	-4.208	-4.254	2.266	2.277	75.904	73.302	8.229	10.254	893.497	66.730	45.650	244.531	287.669	39.238	-21.574	-3.603	2.559	-6.272	-5.967	0.000	2.250	0.452	15.337	400.263				-0.005	0.000	0.000	0.002	-3.993	-0.005	-0.001	-0.008	24	24
2	10	2013-10-03	-4.532	-4.565	2.301	2.312	79.856	76.836	1.852	2.260	901.467	59.860	39.083	275.857	289.425	7.336	-7.314	-3.735	2.475	-5.866	-5.451	0.000	1.814	0.453	15.335	400.280				0.000	0.000	0.000	0.001	-3.758		0.000	0.006	24	24
2	10	2013-10-04	-9.064	-9.121	1.353	1.364	68.548	63.411	3.481	4.335	902.291	106.776	69.739	201.795	266.072	25.065	-14.115	18.532	2.528	-11.447	-10.954	0.000	2.381	0.448	15.335	400.192				0.000	0.000	0.000	0.001	-5.707		0.002	0.000	24	24
2	10	2013-10-05	-7.770	-7.803	1.732	1.744	76.968	72.020	4.911	6.138	900.873	64.101	42.472	252.467	275.721	21.248	-20.324	0.133	2.621	-9.121	-8.863	0.000	2.401	0.453	15.338	400.121				-0.001	0.000	0.000	0.002	-5.308	-0.001	0.000	0.011	24	24
2	10	2013-10-06	-13.738	-13.748	1.020	1.028	79.223	69.684	13.402	16.821	898.473	80.820	54.027	197.081	253.949	30.298	-41.117	37.571	2.626	-14.467	-14.570	0.000	2.626	0.454	15.330	400.100				0.000	0.000	0.000	0.003	-10.031	0.003	0.003	-0.015	24	24
2	10	2013-10-07	-16.490	-16.510	0.764	0.771	77.433	66.276	17.051	21.393	899.767	97.134	64.268	173.491	241.608	45.977	-39.033	36.315	2.628	-17.657	-17.531	0.000	2.628	0.457	15.330	400.155				0.000	0.000	0.000	0.003	-16.728	0.002	0.002	0.008	24	24
2	10	2013-10-08	-15.435	-15.450	0.890	0.897	81.057	69.871	19.330	24.247	905.665	81.251	53.760	203.706	246.871	39.139	-41.890	12.773	2.628	-16.326	-16.439	0.000	2.630	0.458	15.344	400.193				-0.008	0.000	0.000	0.003	-11.205	-0.008	-0.002	-0.013	24	24
2	10	2013-10-09	-6.222	-6.234	2.332	2.338	91.513	86.540	3.354	4.183	912.585	36.882	28.126	286.619	285.460	6.675	-9.026	-27.349	2.624	-6.814	-7.575	0.000	2.623	0.419	15.331	400.256				-0.001	0.000	0.000	0.001	-3.514	-0.001	-0.059	-0.013	24	24
2	10	2013-10-10	-1.067	-1.085	3.541	3.546	90.503	89.260	4.253	5.313	898.920	45.759	38.636	306.089	307.185	13.253	-8.078	-29.067	2.615	-1.865	-2.576	0.236	2.580	0.362	15.321	400.260				-0.022	-17.865	-0.012	0.001	0.175	-0.022	-0.022	-0.018	24	24
2	10	2013-10-11	1.386	1.357	4.444	4.439	94.139	93.052	8.194	10.257	892.040	30.672	24.209	319.352	317.446	37.669	9.893	-5.608	2.612	0.390	-0.083	54.457	2.610	0.374	15.318	400.201	34.892	36.284		0.000	50.323	0.033	-0.001	0.639	0.022	0.023	-0.007	24	24
