/* DATA DESCRIPTION:
Citation:	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at station GRL_QAS_U on the Greenland ice sheet [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.970144, 
	In: Van Tiggelen, M et al. (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at 19 stations on the Greenland ice sheet (2003-2023) [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.970127
Abstract:	Daily averaged surface energy balance (SEB) components and meteorological quantities at 19 locations on the Greenland ice sheet. Three stations are located in the accumulation zone (S10, KAN_U and S21), while the other locations are in the ablation zone. Seven stations are part of the IMAU network , while the other stations are from the PROMICE network. The longest time series span between 2003 and 2023 (S5, S6 and S9, all located along the K-transect in West Greenland). The data contains modelled and measured turbulent heat fluxes, all four radiation components, daily melt energy, subsurface heat flux, air temperature, wind and humidity corrected at standard heights above the surface, height of the sensor, snow accumulation measured by a sonic height ranger, ice/snow ablation measured by a draw-wire, a pressure transducer depth assembly, or acoustic ranger mounted on a separate stake. Days with at least one missing sample are removed from the dataset.
Keyword(s):	automatic weather station; Greenland; surface energy balance
Related to:	Fausto, Robert S; van As, Dirk; Mankoff, Kenneth D; Vandecrux, Baptiste; Citterio, Michele; Ahlstrøm, Andreas P; Andersen, Signe B; Colgan, William; Karlsson, Nanna Bjørnholt; Kjeldsen, Kristian Kjellerup; Korsgaard, Niels J; Larsen, Signe H; Nielsen, Søren; Pedersen, Allan Ø; Shields, Christopher L; Solgaard, Anne M; Box, Jason E (2021): Programme for Monitoring of the Greenland Ice Sheet (PROMICE) automatic weather station data. Earth System Science Data, 13(8), 3819-3845, https://doi.org/10.5194/essd-13-3819-2021
	How, Penelope; Abermann, Jakob; Ahlstrøm, Andreas P; Andersen, Signe B; Box, Jason E; Citterio, Michele; Colgan, William; Fausto, Robert S; Karlsson, Nanna Bjørnholt; Jakobsen, Jette; Langley, Kirsty; Larsen, Signe H; Lund, Mads C; Mankoff, Kenneth D; Pedersen, Allan Ø; Rutishauser, Anja; Shield, C L; Solgaard, Anne M; van As, Dirk; Vandecrux, Baptiste; Wright, Patrick J (2022): PROMICE and GC-Net automated weather station data in Greenland [dataset]. GEUS Dataverse, https://doi.org/10.22008/FK2/IW73UU
	Smeets, Paul C J P; van den Broeke, Michiel R; Boot, Wim; Cover, Giorgio; Eijkelboom, Mark; Greuell, Wouter; Tijm-Reijmer, Carleen H; Snellen, Henk; van de Wal, Roderik S W (2022): Automatic weather station data collected from 2003 to 2021 at the Greenland ice sheet along the K-transect, West-Greenland [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.947483
	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Surface energy balance closure over melting snow and ice from in situ measurements on the Greenland ice sheet. Journal of Glaciology, 1-11, https://doi.org/10.1017/jog.2024.68
Coverage:	LATITUDE: 61.175300 * LONGITUDE: -46.819500
	DATE/TIME START: 2008-08-07T00:00:00 * DATE/TIME END: 2023-08-31T00:00:00
	MINIMUM HEIGHT above ground: 2 m * MAXIMUM HEIGHT above ground: 10 m
Event(s):	GRL_QAS_U (QAS_U) * LATITUDE: 61.175300 * LONGITUDE: -46.819500 * DATE/TIME START: 2008-08-07T00:00:00 * DATE/TIME END: 2023-08-31T00:00:00 * ELEVATION: 900.0 m * LOCATION: South Greenland Ice Sheet * METHOD/DEVICE: Automatic weather station (AWS) * COMMENT: Q-transect; PROMICE
Parameter(s):	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 1, see parameter comments
	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 2, see parameter comments
	DATE/TIME (Date/Time) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 10m height
	Pressure, atmospheric, daily mean [hPa] (PPPP day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Short-wave downward (GLOBAL) radiation, daily mean [W/m**2] (SWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Short-wave upward (REFLEX) radiation, daily mean [W/m**2] (SWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Long-wave downward radiation, daily mean [W/m**2] (LWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Long-wave upward radiation, daily mean [W/m**2] (LWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Heat, flux, sensible, modeled [W/m**2] (Qh mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (SHFdown)
	Heat, flux, latent, modeled [W/m**2] (Qe mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (LHFdown)
	Soil heat, flux, modeled [W/m**2] (Soil heat flux mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: subsurface, positive upwards (GHFup)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of sensor AWS boom above the surface (z_u)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: from LWU and emissitivty = 1 (Ts_obs)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled using SEB model (Ts_mod)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled daily melt energy using SEB model and Ts_mod (melt_mod)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of AWS boom above the surface measured by sonic Height ranger (z_boom)
	Height, stake [m] (H stake) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: above the surface measured by sonic Height ranger (z_stakes)
	Sensor depth [m] (Sensor depth) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of pressure transducer assembly (z_pt_cor)
	Density, surface [mg/cm**3] (Surface den) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: estimated
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_boom)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_stakes)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_pt_cor)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to snow accumulation estimated from dz_boom (acc_day)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_SEB)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to melt estimated from sum of SEB when Tsmax > -2 C (melt_day)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to sublimation from LHFdown (subl_day)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: maximum daily, using LWu and emissivity ' 1 (Tsmax)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on AWS boom (dz_boom)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on separate stake (dz_stakes)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from pressure transducer assembly (dz_pt_cor)
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from SEB model
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from AWS data
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	152787 data points
*/
Height [m] (height 1, see parameter comments)	Height [m] (height 2, see parameter comments)	Date/Time	TTT day m [°C] (Automatic weather station)	TTT day m [°C] (corrected at 2m height)	Humidity spec daily m [g/kg]	Humidity spec daily m [g/kg] (corrected at 2m height)	RH day m [%] (Automatic weather station)	RH day m [%] (corrected at 2m height)	ff day m [m/s] (Automatic weather station)	ff day m [m/s] (corrected at 10m height)	PPPP day m [hPa] (Automatic weather station)	SWD day m [W/m**2] (Pyranometer)	SWU day m [W/m**2] (Pyranometer)	LWD day m [W/m**2] (Pyrgeometer)	LWU day m [W/m**2] (Pyrgeometer)	Qh mod [W/m**2] (surface, positive downwards (...)	Qe mod [W/m**2] (surface, positive downwards (...)	Soil heat flux mod [W/m**2] (subsurface, positive upwards ...)	Height [m] (of sensor AWS boom above the ...)	Surf temp [°C] (from LWU and emissitivty = 1 ...)	Surf temp [°C] (modelled using SEB model (Ts_...)	Melt E [W/m**2] (modelled daily melt energy us...)	Height [m] (of AWS boom above the surface...)	H stake [m] (above the surface measured by...)	Sensor depth [m] (of pressure transducer assemb...)	Surface den [mg/cm**3] (estimated)	Melt E [W/m**2] (daily, (melt_day_dz_boom))	Melt E [W/m**2] (daily, (melt_day_dz_stakes))	Melt E [W/m**2] (daily, (melt_day_dz_pt_cor))	Height change [m] (daily, due to snow accumulati...)	Melt E [W/m**2] (daily, (melt_day_SEB))	Height change [m] (daily, due to melt estimated ...)	Height change [m] (daily, due to sublimation fro...)	Surf temp [°C] (maximum daily, using LWu and ...)	Height change [m] (daily, from sonic Height rang...)	Height change [m] (daily, from sonic Height rang...)	Height change [m] (daily, from pressure transduc...)	Samples [#] (valid hourly samples from SEB...)	Samples [#] (valid hourly samples from AWS...)
2	10	2008-08-07	1.740	1.723	4.485	4.468	94.438	92.643	4.024	4.759	910.104	129.344	59.123	320.541	315.888	23.744	10.359	-41.377	2.450	0.034	0.000	59.533	2.483	0.832	20.868	916.000	12.906			0.000	67.599	0.019	-0.000	0.202	0.003	-0.008	0.032	7	8
2	10	2008-08-08	2.396	2.341	4.136	4.136	82.988	81.472	4.255	5.242	906.931	271.856	122.690	292.075	314.432	38.321	0.179	-15.407	2.452	-0.261	-0.004	139.587	2.466	0.840	20.862	916.000				-0.000	149.903	0.042	-0.000	0.031	-0.000	0.033	-0.033	24	24
2	10	2008-08-09	0.953	0.907	3.570	3.577	78.779	78.191	4.359	5.367	903.714	286.392	130.620	240.375	309.839	31.908	-12.783	-3.667	2.462	-1.270	-1.107	97.976	2.462	0.869	20.834	916.000	21.510	75.334	124.090	0.000	101.765	0.029	0.000	0.090	0.007	0.022	-0.036	24	24
2	10	2008-08-10	-0.065	-0.105	3.457	3.462	82.033	81.311	3.480	4.272	901.603	294.376	133.701	231.973	306.756	22.560	-7.786	-1.730	2.461	-1.957	-1.655	89.187	2.462	0.893	20.797	916.000				-0.011	98.936	0.028	0.000	0.282	-0.011	0.032	-0.041	24	24
2	10	2008-08-11	0.023	-0.018	3.345	3.354	79.211	78.579	3.263	4.001	901.777	286.745	126.561	233.387	307.330	21.421	-8.757	-3.139	2.461	-1.832	-1.690	90.533	2.461	0.920	20.760	916.000	30.483	57.041	146.723	0.000	95.765	0.027	0.000	0.748	0.009	0.016	-0.042	24	24
2	10	2008-08-12	-0.182	-0.227	3.225	3.234	77.411	76.573	3.391	4.156	901.724	298.399	127.275	227.201	305.361	23.645	-11.098	-1.453	2.461	-2.272	-1.969	96.254	2.461	0.943	20.719	916.000				-0.008	104.058	0.029	0.000	0.363	-0.008	0.026	-0.026	24	24
2	10	2008-08-13	3.169	3.088	3.653	3.661	68.915	67.488	5.318	6.550	901.008	272.267	110.785	254.465	312.231	65.878	-15.544	-10.939	2.460	-0.745	-0.896	148.147	2.461	0.970	20.692	916.000	3.834	117.855	111.454	0.000	143.112	0.040	0.001	0.730	0.002	0.034	-0.032	24	24
2	10	2008-08-14	2.777	2.711	4.107	4.107	79.618	77.949	3.920	4.808	901.392	268.495	108.146	267.497	314.326	38.981	-0.302	-8.455	2.459	-0.285	-0.269	140.782	2.459	0.999	20.665	916.000	3.859	94.510	88.614	0.000	143.742	0.041	0.000	1.000	0.001	0.027	-0.025	24	24
2	10	2008-08-15	2.306	2.251	4.191	4.190	83.452	81.993	3.323	4.061	894.446	268.295	113.405	276.591	314.776	28.738	-1.217	-4.124	2.460	-0.188	-0.028	127.804	2.459	1.029	20.630	916.000	21.811	105.025	134.238	0.000	140.101	0.040	0.000	0.581	0.006	0.030	-0.038	24	24
2	10	2008-08-16	0.830	0.775	3.096	3.108	67.854	67.420	8.601	10.657	890.190	280.361	120.242	223.032	306.163	74.901	-45.089	2.834	2.461	-2.085	-1.592	86.431	2.467	1.054	20.624	916.000				-0.003	109.634	0.031	0.002	-0.426	-0.003	0.020	0.008	24	24
2	10	2008-08-17	0.759	0.720	3.500	3.509	77.554	77.106	5.404	6.684	895.672	107.484	44.915	290.106	310.122	35.105	-20.086	-7.229	2.460	-1.210	-1.232	54.774	2.457	1.072	20.632	916.000				-0.003	50.342	0.014	0.001	0.037	-0.003	0.014	-0.003	24	24
2	10	2008-08-18	2.814	2.755	5.115	5.096	98.397	95.844	4.940	6.091	897.731	42.079	15.621	328.547	319.013	44.585	33.476	-9.625	2.460	0.725	0.000	108.007	2.483	1.095	20.587	916.000				-0.000	104.428	0.029	-0.001	1.878	-0.000	0.026	-0.044	24	24
2	10	2008-08-19	2.427	2.375	4.615	4.606	92.006	90.079	3.874	4.756	905.118	141.417	52.577	327.291	316.210	32.961	14.521	-6.595	2.459	0.124	0.000	139.570	2.458	1.126	20.550	916.000				-0.005	140.808	0.040	-0.000	0.396	-0.005	0.043	-0.036	24	24
2	10	2008-08-20	1.893	1.847	4.410	4.404	91.591	90.188	1.500	1.794	906.006	222.892	87.099	305.098	315.942	8.832	3.535	-5.710	2.459	0.065	-0.001	128.848	2.459	1.158	20.514	916.000	9.269	112.313	165.048	0.000	131.607	0.037	-0.000	1.337	0.002	0.032	-0.047	24	24
2	10	2008-08-21	1.494	1.437	3.860	3.860	82.223	81.244	3.840	4.718	901.989	251.868	96.234	251.676	310.349	34.056	-0.995	-1.085	2.461	-1.158	-0.907	120.694	2.462	1.203	20.479	916.000	15.463	220.488	61.094	0.000	128.936	0.036	0.000	0.077	0.004	0.062	-0.017	24	24
2	10	2008-08-22	2.650	2.591	4.189	4.190	81.679	80.048	2.347	2.833	897.132	232.243	84.651	275.348	315.857	19.475	-0.112	-5.808	2.461	0.047	-0.045	120.014	2.464	1.257	20.461	916.000				-0.003	120.637	0.034	0.000	0.734	-0.003	0.040	-0.036	24	24
2	10	2008-08-23	-0.238	-0.282	2.972	2.985	71.211	70.956	5.659	6.995	893.787	255.603	98.522	222.448	304.499	40.920	-30.107	10.523	2.465	-2.453	-2.034	72.734	2.464	1.287	20.432	916.000	37.174	80.729	65.073	0.000	96.366	0.027	0.001	0.112	0.011	0.024	-0.020	24	24
2	10	2008-08-24	-0.183	-0.236	2.809	2.821	66.578	65.660	13.382	16.594	887.048	267.526	104.354	213.185	301.551	106.626	-67.291	2.893	2.467	-3.122	-2.517	69.587	2.492	1.321	20.414	916.000				-0.006	117.035	0.033	0.002	-0.594	-0.006	0.027	-0.006	24	24
2	10	2008-08-25	-0.559	-0.600	3.093	3.104	74.643	73.866	4.853	5.984	885.774	242.982	88.935	221.670	303.843	33.207	-22.582	1.322	2.464	-2.613	-2.372	77.003	2.464	1.347	20.410	916.000				-0.004	83.822	0.024	0.001	0.088	-0.004	0.030	-0.025	24	24
2	10	2008-08-26	-0.315	-0.353	3.383	3.390	80.903	80.151	3.665	4.511	889.693	201.317	82.258	240.094	306.217	22.622	-10.654	-3.917	2.466	-2.080	-2.066	58.953	2.464	1.369	20.375	916.000	55.755	51.152	176.403	0.000	60.986	0.017	0.000	0.808	0.016	0.015	-0.050	24	24
2	10	2008-08-27	-1.060	-1.065	3.607	3.614	93.205	92.305	2.747	3.393	898.728	231.971	138.683	315.729	309.171	1.955	-4.248	1.751	2.470	-1.415	-0.914	83.757	2.473	1.376	20.335	916.000			46.642	0.000	99.304	0.028	0.000	0.101	0.001	-0.001	-0.013	24	24
2	10	2008-08-28	-0.053	-0.112	3.178	3.184	76.035	74.999	5.161	6.355	907.270	216.963	124.665	245.092	302.609	48.180	-12.351	0.492	2.472	-2.887	-2.064	45.633	2.473	1.379	20.326	916.000				-0.003	71.102	0.020	0.000	-0.283	-0.003	0.008	-0.013	24	24
2	10	2008-08-29	0.160	0.111	3.194	3.202	75.009	74.518	5.674	7.000	907.315	221.269	96.143	241.254	305.486	42.119	-21.676	0.094	2.471	-2.231	-1.742	67.859	2.471	1.398	20.308	916.000				-0.009	81.431	0.023	0.001	-0.595	-0.009	0.028	-0.019	24	24
2	10	2008-08-30	0.186	0.131	3.107	3.116	72.592	72.046	5.280	6.510	907.233	233.514	90.325	226.134	304.420	45.794	-21.872	-1.132	2.465	-2.476	-2.135	80.302	2.465	1.426	20.283	916.000				-0.006	87.694	0.025	0.001	-0.378	-0.006	0.022	-0.010	24	24
2	10	2008-08-31	1.007	0.972	3.750	3.756	83.319	82.773	2.447	2.982	911.332	108.261	43.114	299.083	313.113	13.431	-5.970	-12.838	2.462	-0.552	-0.896	54.136	2.460	1.448	20.269	916.000		76.845	1.764	0.000	45.741	0.013	0.000	0.589	0.000	0.022	-0.001	24	24
2	10	2008-09-01	0.680	0.662	4.185	4.182	95.452	94.980	3.771	4.659	912.580	104.229	52.331	315.208	314.378	11.800	4.659	-6.824	2.462	-0.273	-0.079	53.879	2.467	1.455	20.258	916.000	5.860		7.933	0.000	62.363	0.018	-0.000	-0.147	0.002	-0.007	-0.002	24	24
2	10	2008-09-02	1.290	1.260	4.371	4.366	95.077	94.061	2.969	3.646	909.289	81.591	37.881	320.263	315.068	14.903	6.093	-6.852	2.463	-0.123	0.000	59.357	2.464	1.466	20.255	916.000		119.696		0.000	63.050	0.018	-0.000	0.113	0.001	0.034	0.000	24	24
2	10	2008-09-03	1.133	1.101	4.231	4.228	92.693	91.864	2.160	2.626	904.221	184.606	69.660	304.070	314.197	10.957	2.676	-2.265	2.465	-0.313	-0.056	108.588	2.465	1.490	20.240	916.000	22.978	72.198	122.030	0.000	116.187	0.033	-0.000	0.482	0.006	0.020	-0.035	24	24
2	10	2008-09-04	0.179	0.148	3.514	3.522	82.199	81.334	4.253	5.251	903.933	67.657	24.151	292.068	309.687	21.584	-12.660	-2.250	2.468	-1.310	-1.423	37.903	2.469	1.515	20.215	916.000	2.403	62.601	4.850	0.000	32.562	0.009	0.000	0.097	0.001	0.018	-0.002	24	24
2	10	2008-09-05	2.776	2.717	5.042	5.025	96.443	93.999	3.849	4.710	893.631	24.835	7.794	329.343	317.299	31.418	19.430	-7.434	2.470	0.358	0.000	74.009	2.473	1.538	20.196	916.000	9.017	64.966	104.643	0.000	72.498	0.020	-0.001	1.092	0.002	0.018	-0.029	24	24
2	10	2008-09-06	0.946	0.918	4.292	4.288	93.521	92.700	3.376	4.146	886.229	163.137	58.951	312.727	313.798	20.163	-3.833	-2.486	2.469	-0.400	-0.059	106.350	2.474	1.556	20.173	916.000				-0.004	116.958	0.033	0.000	0.435	-0.004	0.011	-0.015	24	24
2	10	2008-09-07	0.725	0.689	3.393	3.402	74.577	74.377	16.674	20.692	882.854	171.209	64.100	245.876	308.569	102.108	-57.850	5.602	2.468	-1.545	-1.068	55.706	2.505	1.573	20.155	916.000	220.163	27.177	45.644	0.000	94.278	0.027	0.002	-0.273	0.064	0.010	-0.015	24	24
2	10	2008-09-08	-0.490	-0.528	2.938	2.948	71.694	71.545	13.779	17.094	891.146	205.079	75.020	222.814	303.242	87.029	-60.394	9.141	2.468	-2.727	-1.971	32.587	2.483	1.578	20.157	916.000				-0.002	85.407	0.024	0.002	-1.252	-0.002	0.008	0.011	24	24
2	10	2008-09-09	-1.152	-1.198	2.829	2.840	73.147	71.813	6.087	7.526	894.087	193.864	66.655	220.575	300.126	44.685	-28.812	2.169	2.465	-3.447	-3.051	62.046	2.463	1.592	20.155	894.504		97.231		0.000	65.701	0.019	0.001	-0.278	0.000	0.029	-0.023	24	24
2	10	2008-09-10	-1.447	-1.476	3.191	3.197	84.031	82.829	3.600	4.433	898.812	182.717	58.949	222.525	302.771	18.135	-10.739	-0.222	2.465	-2.852	-2.838	55.095	2.464	1.618	20.131	916.000	17.148	36.978	50.103	0.000	50.696	0.014	0.000	0.026	0.005	0.011	-0.015	24	24
2	10	2008-09-11	-0.062	-0.099	3.304	3.312	78.234	77.417	6.716	8.313	896.978	82.156	24.928	262.349	306.728	41.345	-25.673	-7.171	2.467	-1.964	-2.143	26.989	2.468	1.629	20.116	916.000		45.487		0.000	21.349	0.006	0.001	-0.080	0.000	0.014	0.006	24	24
2	10	2008-09-12	1.638	1.599	4.012	4.017	83.360	82.447	3.078	3.770	891.198	90.961	24.938	301.347	314.947	19.096	-5.694	-9.933	2.467	-0.150	-0.242	58.271	2.467	1.640	20.107	916.000				-0.002	55.892	0.016	0.000	0.232	-0.002	0.009	-0.030	24	24
2	10	2008-09-13	1.091	1.057	4.053	4.055	87.792	87.141	2.656	3.241	893.355	133.266	41.621	272.354	313.296	14.252	-1.436	-1.844	2.464	-0.509	-0.589	64.231	2.463	1.651	20.083	916.000				-0.004	61.675	0.017	0.000	0.062	-0.004	0.011	-0.020	24	24
2	10	2008-09-14	-1.305	-1.320	3.635	3.635	95.107	94.038	3.734	4.603	898.216	78.167	29.638	273.845	306.036	7.694	-2.004	3.257	2.463	-2.112	-2.164	20.922	2.463	1.661	20.062	916.000	7.554		64.493	0.000	25.284	0.007	0.000	-0.259	0.002	-0.013	-0.018	24	24
2	10	2008-09-15	0.444	0.430	4.306	4.303	98.294	97.921	3.789	4.684	898.440	87.254	46.095	316.690	314.370	9.559	5.635	-10.149	2.464	-0.275	-0.109	42.503	2.470	1.653	20.057	916.000				-0.008	48.524	0.014	-0.000	-0.075	-0.008	0.004	0.002	24	24
2	10	2008-09-16	0.901	0.871	4.221	4.219	92.174	91.443	3.519	4.329	888.169	140.118	70.517	312.684	313.267	17.471	2.568	-0.658	2.463	-0.517	-0.145	75.269	2.462	1.665	20.052	916.000	4.906	74.664	42.163	0.000	88.400	0.025	-0.000	0.408	0.001	0.021	-0.012	24	24
2	10	2008-09-17	-3.186	-3.208	2.697	2.704	82.448	80.293	8.493	10.525	897.157	141.553	73.737	213.060	295.430	37.716	-25.090	24.753	2.462	-4.496	-4.032	0.000	2.467	1.680	20.038	916.000			30.130	0.000	22.824	0.006	0.001	-1.801	0.000	0.001	-0.009	24	24
2	10	2008-09-18	-3.277	-3.295	3.019	3.022	92.307	89.600	5.333	6.588	894.590	135.053	101.646	282.565	296.619	14.892	-7.125	10.270	2.461	-4.243	-3.336	9.052	2.467	1.635	20.037	400.166	3.028			0.000	37.389	0.024	0.001	-1.020	0.003	-0.081	0.001	24	24
2	10	2008-09-19	-6.679	-6.706	2.225	2.229	90.065	84.654	4.033	4.959	889.200	143.662	121.988	254.327	280.135	19.242	-6.887	31.632	2.461	-8.085	-6.563	0.000	2.464	1.574	20.040	400.166				0.000	0.000	0.000	0.001	-3.275	0.006	0.010	-0.014	24	24
